experiment_id,customer_id,campaign_type,experiment_date,eligible,treatment_group,campaign_exposed,baseline_30d_purchase_probability,synthetic_incremental_lift_assumption,purchase_7d,revenue_7d,purchase_14d,revenue_14d,purchase_30d,revenue_30d,synthetic_campaign_cost
EXP_BIRTHDAY,C0035,Birthday,2026-08-01,1,treatment,1,0.5585,0.0227,1,367.65,1,493.2,1,672.63,20.25
EXP_DISCOUNT,C0035,Discount,2026-08-01,1,treatment,1,0.5585,0.0317,0,0.0,0,0.0,0,0.0,23.25
EXP_FESTIVAL,C0035,Festival,2026-08-01,1,control,0,0.5585,0.0408,1,247.95,1,379.76,1,731.47,0.0
EXP_LOYALTY,C0035,Loyalty,2026-08-01,1,control,0,0.5585,0.0499,1,920.02,1,1837.24,1,2686.59,0.0
EXP_NEW_PRODUCT,C0035,New Product,2026-08-01,1,control,0,0.5585,0.0589,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0035,Win-back,2026-08-01,1,control,0,0.5585,0.068,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0036,Birthday,2026-08-01,1,treatment,1,0.5794,0.0229,0,0.0,1,1220.61,1,1555.91,20.25
EXP_DISCOUNT,C0036,Discount,2026-08-01,1,treatment,1,0.5794,0.032,1,792.63,1,1141.61,1,2070.14,23.25
EXP_FESTIVAL,C0036,Festival,2026-08-01,1,control,0,0.5794,0.0411,0,0.0,0,0.0,1,2140.37,0.0
EXP_LOYALTY,C0036,Loyalty,2026-08-01,1,control,0,0.5794,0.0503,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0036,New Product,2026-08-01,1,treatment,1,0.5794,0.0594,1,405.93,1,662.01,1,1005.95,23.0
EXP_WIN-BACK,C0036,Win-back,2026-08-01,1,treatment,1,0.5794,0.0686,0,0.0,0,0.0,0,0.0,31.0
EXP_BIRTHDAY,C0037,Birthday,2026-08-01,1,treatment,1,0.353,0.0207,0,0.0,0,0.0,0,0.0,20.25
EXP_DISCOUNT,C0037,Discount,2026-08-01,1,treatment,1,0.353,0.029,0,0.0,0,0.0,0,0.0,23.25
EXP_FESTIVAL,C0037,Festival,2026-08-01,1,treatment,1,0.353,0.0373,0,0.0,0,0.0,1,597.2,29.0
EXP_LOYALTY,C0037,Loyalty,2026-08-01,1,treatment,1,0.353,0.0456,0,0.0,0,0.0,0,0.0,16.0
EXP_NEW_PRODUCT,C0037,New Product,2026-08-01,1,control,0,0.353,0.0539,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0037,Win-back,2026-08-01,1,control,0,0.353,0.0622,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0038,Birthday,2026-08-01,1,control,0,0.2849,0.0201,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0038,Discount,2026-08-01,1,control,0,0.2849,0.0282,0,0.0,0,0.0,1,423.75,0.0
EXP_FESTIVAL,C0038,Festival,2026-08-01,1,treatment,1,0.2849,0.0362,0,0.0,1,897.38,1,1493.5,29.0
EXP_LOYALTY,C0038,Loyalty,2026-08-01,1,control,0,0.2849,0.0443,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0038,New Product,2026-08-01,1,treatment,1,0.2849,0.0523,0,0.0,0,0.0,1,460.97,23.0
EXP_WIN-BACK,C0038,Win-back,2026-08-01,1,control,0,0.2849,0.0604,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0039,Birthday,2026-08-01,1,treatment,1,0.6301,0.0233,1,382.97,1,743.42,1,1479.6,20.25
EXP_DISCOUNT,C0039,Discount,2026-08-01,1,control,0,0.6301,0.0326,0,0.0,1,512.51,1,682.07,0.0
EXP_FESTIVAL,C0039,Festival,2026-08-01,1,control,0,0.6301,0.0419,1,299.6,1,470.06,1,713.51,0.0
EXP_LOYALTY,C0039,Loyalty,2026-08-01,1,treatment,1,0.6301,0.0512,0,0.0,0,0.0,1,1342.81,16.0
EXP_NEW_PRODUCT,C0039,New Product,2026-08-01,1,treatment,1,0.6301,0.0605,1,715.25,1,893.3,1,1181.73,23.0
EXP_WIN-BACK,C0039,Win-back,2026-08-01,1,control,0,0.6301,0.0699,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0040,Birthday,2026-08-01,1,control,0,0.3753,0.0209,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0040,Discount,2026-08-01,1,treatment,1,0.3753,0.0293,1,270.57,1,343.23,1,702.2,23.25
EXP_FESTIVAL,C0040,Festival,2026-08-01,1,control,0,0.3753,0.0377,0,0.0,0,0.0,0,0.0,0.0
EXP_LOYALTY,C0040,Loyalty,2026-08-01,1,treatment,1,0.3753,0.046,1,695.5,1,934.75,1,1367.21,16.0
EXP_NEW_PRODUCT,C0040,New Product,2026-08-01,1,treatment,1,0.3753,0.0544,1,361.01,1,677.66,1,892.9,23.0
EXP_WIN-BACK,C0040,Win-back,2026-08-01,1,control,0,0.3753,0.0628,0,0.0,1,693.87,1,879.88,0.0
EXP_BIRTHDAY,C0041,Birthday,2026-08-01,1,treatment,1,0.4796,0.0219,0,0.0,1,1419.5,1,1795.62,20.25
EXP_DISCOUNT,C0041,Discount,2026-08-01,1,control,0,0.4796,0.0307,0,0.0,1,254.13,1,493.94,0.0
EXP_FESTIVAL,C0041,Festival,2026-08-01,1,control,0,0.4796,0.0395,0,0.0,0,0.0,0,0.0,0.0
EXP_LOYALTY,C0041,Loyalty,2026-08-01,1,control,0,0.4796,0.0482,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0041,New Product,2026-08-01,1,treatment,1,0.4796,0.057,0,0.0,1,595.99,1,1191.35,23.0
EXP_WIN-BACK,C0041,Win-back,2026-08-01,1,control,0,0.4796,0.0658,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0042,Birthday,2026-08-01,1,control,0,0.4777,0.0219,0,0.0,1,733.57,1,1587.74,0.0
EXP_DISCOUNT,C0042,Discount,2026-08-01,1,treatment,1,0.4777,0.0307,0,0.0,0,0.0,0,0.0,23.25
EXP_FESTIVAL,C0042,Festival,2026-08-01,1,treatment,1,0.4777,0.0394,0,0.0,0,0.0,0,0.0,29.0
EXP_LOYALTY,C0042,Loyalty,2026-08-01,1,treatment,1,0.4777,0.0482,0,0.0,1,343.41,1,441.79,16.0
EXP_NEW_PRODUCT,C0042,New Product,2026-08-01,1,control,0,0.4777,0.0569,1,564.58,1,1201.12,1,2047.75,0.0
EXP_WIN-BACK,C0042,Win-back,2026-08-01,1,treatment,1,0.4777,0.0657,0,0.0,0,0.0,0,0.0,31.0
EXP_BIRTHDAY,C0043,Birthday,2026-08-01,1,control,0,0.495,0.0221,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0043,Discount,2026-08-01,1,control,0,0.495,0.0309,0,0.0,1,317.13,1,703.3,0.0
EXP_FESTIVAL,C0043,Festival,2026-08-01,1,control,0,0.495,0.0397,1,287.06,1,561.83,1,1120.04,0.0
EXP_LOYALTY,C0043,Loyalty,2026-08-01,1,control,0,0.495,0.0485,0,0.0,1,293.37,1,462.41,0.0
EXP_NEW_PRODUCT,C0043,New Product,2026-08-01,1,control,0,0.495,0.0574,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0043,Win-back,2026-08-01,1,treatment,1,0.495,0.0662,0,0.0,0,0.0,0,0.0,31.0
EXP_BIRTHDAY,C0044,Birthday,2026-08-01,1,treatment,1,0.4779,0.0219,0,0.0,0,0.0,1,961.7,20.25
EXP_DISCOUNT,C0044,Discount,2026-08-01,1,treatment,1,0.4779,0.0307,0,0.0,0,0.0,0,0.0,23.25
EXP_FESTIVAL,C0044,Festival,2026-08-01,1,control,0,0.4779,0.0394,0,0.0,0,0.0,0,0.0,0.0
EXP_LOYALTY,C0044,Loyalty,2026-08-01,1,control,0,0.4779,0.0482,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0044,New Product,2026-08-01,1,treatment,1,0.4779,0.0569,0,0.0,0,0.0,0,0.0,23.0
EXP_WIN-BACK,C0044,Win-back,2026-08-01,1,treatment,1,0.4779,0.0657,0,0.0,0,0.0,0,0.0,31.0
EXP_BIRTHDAY,C0045,Birthday,2026-08-01,1,treatment,1,0.4811,0.0219,0,0.0,0,0.0,0,0.0,20.25
EXP_DISCOUNT,C0045,Discount,2026-08-01,1,control,0,0.4811,0.0307,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0045,Festival,2026-08-01,1,control,0,0.4811,0.0395,0,0.0,1,433.53,1,692.52,0.0
EXP_LOYALTY,C0045,Loyalty,2026-08-01,1,treatment,1,0.4811,0.0483,0,0.0,0,0.0,1,1172.82,16.0
EXP_NEW_PRODUCT,C0045,New Product,2026-08-01,1,treatment,1,0.4811,0.057,1,290.3,1,529.09,1,666.15,23.0
EXP_WIN-BACK,C0045,Win-back,2026-08-01,1,control,0,0.4811,0.0658,1,290.87,1,404.04,1,717.14,0.0
EXP_BIRTHDAY,C0046,Birthday,2026-08-01,1,control,0,0.4681,0.0218,0,0.0,0,0.0,1,1134.7,0.0
EXP_DISCOUNT,C0046,Discount,2026-08-01,1,control,0,0.4681,0.0305,0,0.0,1,1391.37,1,2281.42,0.0
EXP_FESTIVAL,C0046,Festival,2026-08-01,1,control,0,0.4681,0.0393,1,581.98,1,927.35,1,1336.07,0.0
EXP_LOYALTY,C0046,Loyalty,2026-08-01,1,control,0,0.4681,0.048,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0046,New Product,2026-08-01,1,treatment,1,0.4681,0.0567,0,0.0,0,0.0,0,0.0,23.0
EXP_WIN-BACK,C0046,Win-back,2026-08-01,1,treatment,1,0.4681,0.0654,0,0.0,0,0.0,0,0.0,31.0
EXP_BIRTHDAY,C0047,Birthday,2026-08-01,1,treatment,1,0.7251,0.024,0,0.0,0,0.0,1,1116.33,20.25
EXP_DISCOUNT,C0047,Discount,2026-08-01,1,control,0,0.7251,0.0336,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0047,Festival,2026-08-01,1,control,0,0.7251,0.0432,0,0.0,0,0.0,0,0.0,0.0
EXP_LOYALTY,C0047,Loyalty,2026-08-01,1,treatment,1,0.7251,0.0528,1,574.47,1,1038.59,1,1835.85,16.0
EXP_NEW_PRODUCT,C0047,New Product,2026-08-01,1,control,0,0.7251,0.0624,1,573.91,1,1109.91,1,1397.47,0.0
EXP_WIN-BACK,C0047,Win-back,2026-08-01,1,treatment,1,0.7251,0.072,0,0.0,0,0.0,1,1657.43,31.0
EXP_BIRTHDAY,C0048,Birthday,2026-08-01,1,control,0,0.5885,0.0229,1,209.34,1,409.2,1,776.42,0.0
EXP_DISCOUNT,C0048,Discount,2026-08-01,1,treatment,1,0.5885,0.0321,0,0.0,0,0.0,1,1774.25,23.25
EXP_FESTIVAL,C0048,Festival,2026-08-01,1,treatment,1,0.5885,0.0413,0,0.0,0,0.0,0,0.0,29.0
EXP_LOYALTY,C0048,Loyalty,2026-08-01,1,treatment,1,0.5885,0.0505,0,0.0,0,0.0,0,0.0,16.0
EXP_NEW_PRODUCT,C0048,New Product,2026-08-01,1,control,0,0.5885,0.0596,0,0.0,1,941.77,1,1403.79,0.0
EXP_WIN-BACK,C0048,Win-back,2026-08-01,1,control,0,0.5885,0.0688,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0049,Birthday,2026-08-01,1,control,0,0.6118,0.0231,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0049,Discount,2026-08-01,1,control,0,0.6118,0.0324,1,1000.29,1,1732.61,1,2061.0,0.0
EXP_FESTIVAL,C0049,Festival,2026-08-01,1,treatment,1,0.6118,0.0416,1,942.91,1,1232.59,1,2084.42,29.0
EXP_LOYALTY,C0049,Loyalty,2026-08-01,1,control,0,0.6118,0.0509,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0049,New Product,2026-08-01,1,treatment,1,0.6118,0.0601,0,0.0,0,0.0,1,982.29,23.0
EXP_WIN-BACK,C0049,Win-back,2026-08-01,1,control,0,0.6118,0.0694,0,0.0,1,930.44,1,1402.24,0.0
EXP_BIRTHDAY,C0050,Birthday,2026-08-01,1,treatment,1,0.3266,0.0205,1,223.37,1,481.47,1,633.64,20.25
EXP_DISCOUNT,C0050,Discount,2026-08-01,1,control,0,0.3266,0.0287,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0050,Festival,2026-08-01,1,treatment,1,0.3266,0.0369,0,0.0,0,0.0,1,788.8,29.0
EXP_LOYALTY,C0050,Loyalty,2026-08-01,1,control,0,0.3266,0.0451,1,658.41,1,876.79,1,1585.57,0.0
EXP_NEW_PRODUCT,C0050,New Product,2026-08-01,1,control,0,0.3266,0.0533,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0050,Win-back,2026-08-01,1,treatment,1,0.3266,0.0614,1,259.71,1,521.96,1,695.39,31.0
EXP_BIRTHDAY,C0051,Birthday,2026-08-01,1,treatment,1,0.2074,0.0196,1,649.86,1,768.01,1,1260.26,20.25
EXP_DISCOUNT,C0051,Discount,2026-08-01,1,treatment,1,0.2074,0.0274,0,0.0,0,0.0,0,0.0,23.25
EXP_FESTIVAL,C0051,Festival,2026-08-01,1,treatment,1,0.2074,0.0352,0,0.0,0,0.0,0,0.0,29.0
EXP_LOYALTY,C0051,Loyalty,2026-08-01,1,control,0,0.2074,0.043,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0051,New Product,2026-08-01,1,control,0,0.2074,0.0508,1,283.25,1,380.77,1,673.18,0.0
EXP_WIN-BACK,C0051,Win-back,2026-08-01,1,control,0,0.2074,0.0587,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0052,Birthday,2026-08-01,1,control,0,0.3899,0.0211,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0052,Discount,2026-08-01,1,treatment,1,0.3899,0.0295,0,0.0,0,0.0,1,928.61,23.25
EXP_FESTIVAL,C0052,Festival,2026-08-01,1,treatment,1,0.3899,0.0379,0,0.0,0,0.0,0,0.0,29.0
EXP_LOYALTY,C0052,Loyalty,2026-08-01,1,control,0,0.3899,0.0463,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0052,New Product,2026-08-01,1,treatment,1,0.3899,0.0548,0,0.0,1,1036.19,1,1437.83,23.0
EXP_WIN-BACK,C0052,Win-back,2026-08-01,1,treatment,1,0.3899,0.0632,1,312.04,1,601.49,1,848.95,31.0
EXP_BIRTHDAY,C0053,Birthday,2026-08-01,1,control,0,0.307,0.0203,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0053,Discount,2026-08-01,1,treatment,1,0.307,0.0284,0,0.0,0,0.0,0,0.0,23.25
EXP_FESTIVAL,C0053,Festival,2026-08-01,1,treatment,1,0.307,0.0366,0,0.0,1,310.49,1,579.67,29.0
EXP_LOYALTY,C0053,Loyalty,2026-08-01,1,treatment,1,0.307,0.0447,0,0.0,1,667.01,1,839.94,16.0
EXP_NEW_PRODUCT,C0053,New Product,2026-08-01,1,treatment,1,0.307,0.0528,0,0.0,0,0.0,0,0.0,23.0
EXP_WIN-BACK,C0053,Win-back,2026-08-01,1,treatment,1,0.307,0.0609,1,561.8,1,697.59,1,1310.87,31.0
EXP_BIRTHDAY,C0054,Birthday,2026-08-01,1,control,0,0.5543,0.0226,1,141.38,1,283.45,1,406.19,0.0
EXP_DISCOUNT,C0054,Discount,2026-08-01,1,control,0,0.5543,0.0317,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0054,Festival,2026-08-01,1,control,0,0.5543,0.0407,0,0.0,1,673.12,1,1161.4,0.0
EXP_LOYALTY,C0054,Loyalty,2026-08-01,1,control,0,0.5543,0.0498,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0054,New Product,2026-08-01,1,control,0,0.5543,0.0588,0,0.0,0,0.0,1,953.87,0.0
EXP_WIN-BACK,C0054,Win-back,2026-08-01,1,treatment,1,0.5543,0.0679,1,307.25,1,625.36,1,1186.0,31.0
EXP_BIRTHDAY,C0055,Birthday,2026-08-01,1,control,0,0.475,0.0219,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0055,Discount,2026-08-01,1,treatment,1,0.475,0.0306,0,0.0,0,0.0,1,890.58,23.25
EXP_FESTIVAL,C0055,Festival,2026-08-01,1,control,0,0.475,0.0394,1,712.11,1,1121.92,1,1656.77,0.0
EXP_LOYALTY,C0055,Loyalty,2026-08-01,1,control,0,0.475,0.0481,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0055,New Product,2026-08-01,1,treatment,1,0.475,0.0569,1,895.37,1,1211.19,1,2345.34,23.0
EXP_WIN-BACK,C0055,Win-back,2026-08-01,1,treatment,1,0.475,0.0656,0,0.0,0,0.0,1,1017.77,31.0
EXP_BIRTHDAY,C0056,Birthday,2026-08-01,1,control,0,0.3927,0.0211,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0056,Discount,2026-08-01,1,control,0,0.3927,0.0295,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0056,Festival,2026-08-01,1,treatment,1,0.3927,0.038,0,0.0,0,0.0,0,0.0,29.0
EXP_LOYALTY,C0056,Loyalty,2026-08-01,1,treatment,1,0.3927,0.0464,0,0.0,0,0.0,0,0.0,16.0
EXP_NEW_PRODUCT,C0056,New Product,2026-08-01,1,control,0,0.3927,0.0548,1,555.98,1,1207.04,1,1788.03,0.0
EXP_WIN-BACK,C0056,Win-back,2026-08-01,1,control,0,0.3927,0.0633,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0057,Birthday,2026-08-01,1,treatment,1,0.7923,0.0244,1,790.2,1,985.9,1,1693.15,20.25
EXP_DISCOUNT,C0057,Discount,2026-08-01,1,treatment,1,0.7923,0.0341,1,611.98,1,943.49,1,1241.49,23.25
EXP_FESTIVAL,C0057,Festival,2026-08-01,1,control,0,0.7923,0.0439,0,0.0,0,0.0,0,0.0,0.0
EXP_LOYALTY,C0057,Loyalty,2026-08-01,1,control,0,0.7923,0.0536,0,0.0,0,0.0,0,0.0,0.0
EXP_NEW_PRODUCT,C0057,New Product,2026-08-01,1,treatment,1,0.7923,0.0634,0,0.0,1,372.48,1,481.0,23.0
EXP_WIN-BACK,C0057,Win-back,2026-08-01,1,treatment,1,0.7923,0.0732,0,0.0,0,0.0,1,2634.5,31.0
EXP_BIRTHDAY,C0058,Birthday,2026-08-01,1,treatment,1,0.5537,0.0226,1,774.51,1,1373.83,1,1749.91,20.25
EXP_DISCOUNT,C0058,Discount,2026-08-01,1,treatment,1,0.5537,0.0317,0,0.0,0,0.0,0,0.0,23.25
EXP_FESTIVAL,C0058,Festival,2026-08-01,1,treatment,1,0.5537,0.0407,0,0.0,0,0.0,1,865.26,29.0
EXP_LOYALTY,C0058,Loyalty,2026-08-01,1,control,0,0.5537,0.0498,0,0.0,1,1240.71,1,1883.0,0.0
EXP_NEW_PRODUCT,C0058,New Product,2026-08-01,1,treatment,1,0.5537,0.0588,1,212.0,1,255.75,1,523.31,23.0
EXP_WIN-BACK,C0058,Win-back,2026-08-01,1,treatment,1,0.5537,0.0679,0,0.0,0,0.0,0,0.0,31.0
EXP_BIRTHDAY,C0059,Birthday,2026-08-01,1,control,0,0.4131,0.0213,0,0.0,0,0.0,1,852.71,0.0
EXP_DISCOUNT,C0059,Discount,2026-08-01,1,treatment,1,0.4131,0.0298,1,523.17,1,627.69,1,740.71,23.25
EXP_FESTIVAL,C0059,Festival,2026-08-01,1,treatment,1,0.4131,0.0383,0,0.0,0,0.0,0,0.0,29.0
EXP_LOYALTY,C0059,Loyalty,2026-08-01,1,treatment,1,0.4131,0.0468,0,0.0,0,0.0,0,0.0,16.0
EXP_NEW_PRODUCT,C0059,New Product,2026-08-01,1,treatment,1,0.4131,0.0553,0,0.0,0,0.0,0,0.0,23.0
EXP_WIN-BACK,C0059,Win-back,2026-08-01,1,control,0,0.4131,0.0638,1,755.28,1,1137.54,1,2220.44,0.0
EXP_BIRTHDAY,C0060,Birthday,2026-08-01,1,control,0,0.2353,0.0197,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0060,Discount,2026-08-01,1,treatment,1,0.2353,0.0276,0,0.0,0,0.0,0,0.0,23.25
EXP_FESTIVAL,C0060,Festival,2026-08-01,1,treatment,1,0.2353,0.0355,0,0.0,0,0.0,0,0.0,29.0
EXP_LOYALTY,C0060,Loyalty,2026-08-01,1,treatment,1,0.2353,0.0434,1,112.85,1,141.61,1,290.35,16.0
EXP_NEW_PRODUCT,C0060,New Product,2026-08-01,1,control,0,0.2353,0.0513,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0060,Win-back,2026-08-01,1,control,0,0.2353,0.0592,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0061,Birthday,2026-08-01,1,control,0,0.5067,0.0222,0,0.0,0,0.0,1,1209.17,0.0
EXP_DISCOUNT,C0061,Discount,2026-08-01,1,control,0,0.5067,0.0311,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0061,Festival,2026-08-01,1,control,0,0.5067,0.0399,0,0.0,1,307.84,1,507.49,0.0
EXP_LOYALTY,C0061,Loyalty,2026-08-01,1,treatment,1,0.5067,0.0488,0,0.0,1,573.38,1,825.14,16.0
EXP_NEW_PRODUCT,C0061,New Product,2026-08-01,1,treatment,1,0.5067,0.0577,1,910.48,1,1387.28,1,2581.07,23.0
EXP_WIN-BACK,C0061,Win-back,2026-08-01,1,control,0,0.5067,0.0665,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0062,Birthday,2026-08-01,1,treatment,1,0.4743,0.0219,1,273.61,1,403.89,1,764.88,20.25
EXP_DISCOUNT,C0062,Discount,2026-08-01,1,control,0,0.4743,0.0306,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0062,Festival,2026-08-01,1,control,0,0.4743,0.0394,0,0.0,0,0.0,1,471.25,0.0
EXP_LOYALTY,C0062,Loyalty,2026-08-01,1,control,0,0.4743,0.0481,1,1347.41,1,1626.76,1,2602.25,0.0
EXP_NEW_PRODUCT,C0062,New Product,2026-08-01,1,treatment,1,0.4743,0.0569,0,0.0,0,0.0,0,0.0,23.0
EXP_WIN-BACK,C0062,Win-back,2026-08-01,1,control,0,0.4743,0.0656,1,464.57,1,744.61,1,1035.41,0.0
EXP_BIRTHDAY,C0063,Birthday,2026-08-01,1,treatment,1,0.2315,0.0197,0,0.0,0,0.0,0,0.0,20.25
EXP_DISCOUNT,C0063,Discount,2026-08-01,1,treatment,1,0.2315,0.0276,0,0.0,0,0.0,0,0.0,23.25
EXP_FESTIVAL,C0063,Festival,2026-08-01,1,treatment,1,0.2315,0.0355,0,0.0,0,0.0,1,622.13,29.0
EXP_LOYALTY,C0063,Loyalty,2026-08-01,1,treatment,1,0.2315,0.0434,0,0.0,0,0.0,0,0.0,16.0
EXP_NEW_PRODUCT,C0063,New Product,2026-08-01,1,treatment,1,0.2315,0.0513,0,0.0,0,0.0,0,0.0,23.0
EXP_WIN-BACK,C0063,Win-back,2026-08-01,1,treatment,1,0.2315,0.0592,0,0.0,1,284.74,1,605.4,31.0
EXP_BIRTHDAY,C0064,Birthday,2026-08-01,1,control,0,0.703,0.0238,0,0.0,1,1049.43,1,1347.35,0.0
EXP_DISCOUNT,C0064,Discount,2026-08-01,1,control,0,0.703,0.0334,0,0.0,0,0.0,0,0.0,0.0
EXP_FESTIVAL,C0064,Festival,2026-08-01,1,treatment,1,0.703,0.0429,0,0.0,0,0.0,1,3483.46,29.0
EXP_LOYALTY,C0064,Loyalty,2026-08-01,1,control,0,0.703,0.0524,0,0.0,1,1486.49,1,1918.42,0.0
EXP_NEW_PRODUCT,C0064,New Product,2026-08-01,1,control,0,0.703,0.062,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0064,Win-back,2026-08-01,1,treatment,1,0.703,0.0715,0,0.0,1,1813.52,1,2588.04,31.0
EXP_BIRTHDAY,C0065,Birthday,2026-08-01,1,control,0,0.7952,0.0244,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0065,Discount,2026-08-01,1,treatment,1,0.7952,0.0342,0,0.0,1,1829.18,1,3228.73,23.25
EXP_FESTIVAL,C0065,Festival,2026-08-01,1,control,0,0.7952,0.0439,0,0.0,0,0.0,0,0.0,0.0
EXP_LOYALTY,C0065,Loyalty,2026-08-01,1,control,0,0.7952,0.0537,1,726.19,1,1426.78,1,2224.61,0.0
EXP_NEW_PRODUCT,C0065,New Product,2026-08-01,1,treatment,1,0.7952,0.0634,1,396.2,1,828.91,1,1132.37,23.0
EXP_WIN-BACK,C0065,Win-back,2026-08-01,1,treatment,1,0.7952,0.0732,0,0.0,0,0.0,1,880.55,31.0
EXP_BIRTHDAY,C0066,Birthday,2026-08-01,1,control,0,0.6057,0.0231,1,412.34,1,679.5,1,1066.73,0.0
EXP_DISCOUNT,C0066,Discount,2026-08-01,1,treatment,1,0.6057,0.0323,0,0.0,0,0.0,0,0.0,23.25
EXP_FESTIVAL,C0066,Festival,2026-08-01,1,treatment,1,0.6057,0.0415,1,401.7,1,672.06,1,1176.6,29.0
EXP_LOYALTY,C0066,Loyalty,2026-08-01,1,treatment,1,0.6057,0.0508,0,0.0,0,0.0,0,0.0,16.0
EXP_NEW_PRODUCT,C0066,New Product,2026-08-01,1,control,0,0.6057,0.06,0,0.0,0,0.0,1,519.63,0.0
EXP_WIN-BACK,C0066,Win-back,2026-08-01,1,control,0,0.6057,0.0692,0,0.0,0,0.0,0,0.0,0.0
EXP_BIRTHDAY,C0067,Birthday,2026-08-01,1,control,0,0.366,0.0208,0,0.0,0,0.0,0,0.0,0.0
EXP_DISCOUNT,C0067,Discount,2026-08-01,1,treatment,1,0.366,0.0292,1,146.82,1,239.53,1,369.8,23.25
EXP_FESTIVAL,C0067,Festival,2026-08-01,1,control,0,0.366,0.0375,0,0.0,0,0.0,0,0.0,0.0
EXP_LOYALTY,C0067,Loyalty,2026-08-01,1,control,0,0.366,0.0458,1,905.93,1,1068.4,1,1353.89,0.0
EXP_NEW_PRODUCT,C0067,New Product,2026-08-01,1,control,0,0.366,0.0542,0,0.0,0,0.0,0,0.0,0.0
EXP_WIN-BACK,C0067,Win-back,2026-08-01,1,treatment,1,0.366,0.0625,1,866.36,1,1473.76,1,1785.25,31.0
EXP_BIRTHDAY,C0068,Birthday,2026-08-01,1,control,0,0.7551,0.0242,1,295.99,1,356.73,1,753.9,0.0
EXP_DISCOUNT,C0068,Discount,2026-08-01,1,treatment,1,0.7551,0.0338,0,0.0,0,0.0,0,0.0,23.25
EXP_FESTIVAL,C0068,Festival,2026-08-01,1,control,0,0.7551,0.0435,1,995.42,1,1220.9,1,2196.32,0.0
EXP_LOYALTY,C0068,Loyalty,2026-08-01,1,treatment,1,0.7551,0.0532,0,0.0,1,958.54,1,1146.84,16.0
EXP_NEW_PRODUCT,C0068,New Product,2026-08-01,1,treatment,1,0.7551,0.0629,0,0.0,1,1048.77,1,1382.25,23.0
EXP_WIN-BACK,C0068,Win-back,2026-08-01,1,treatment,1,0.7551,0.0725,0,0.0,0,0.0,0,0.0,31.0
EXP_BIRTHDAY,C0069,Birthday,2026-08-01,1,treatment,1,0.4918,0.022,0,0.0,0,0.0,1,1147.18,20.25
