campaign_id,customer_id,campaign_type,campaign_date,campaign_cost,delivered,clicked,redeemed,purchase_7d,revenue_7d,purchase_14d,revenue_14d,purchase_30d,revenue_30d,days_to_next_purchase,next_purchase_amount
CAMP00247,C0748,Loyalty,2026-03-13,22.0,1,0,0,1,1464.48,1,1464.48,1,1464.48,2,366.12
CAMP00248,C0120,Festival,2026-05-26,25.5,1,1,1,0,0.0,0,0.0,1,1958.4,20,979.2
CAMP00249,C0007,Festival,2026-07-20,25.5,1,1,1,1,4731.1,1,4731.1,1,6023.64,1,653.95
CAMP00250,C0421,Festival,2026-07-16,25.5,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP00251,C0861,Birthday,2026-08-18,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00252,C0972,Discount,2026-08-03,23.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00253,C0217,Loyalty,2026-01-05,14.0,0,0,0,0,0.0,0,0.0,1,5293.2,17,3710.58
CAMP00254,C0058,Festival,2025-11-26,27.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00255,C0421,Loyalty,2026-01-09,14.0,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP00256,C0803,New Product,2026-04-02,23.0,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00257,C0128,Discount,2026-05-17,25.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00258,C0996,Discount,2025-07-24,21.5,0,0,0,1,1013.39,1,1921.16,1,1921.16,2,1013.39
CAMP00259,C0479,New Product,2025-10-02,23.0,1,0,0,1,2616.06,1,4822.54,1,8140.57,4,2616.06
CAMP00260,C0742,Loyalty,2026-08-02,16.0,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP00261,C0680,New Product,2024-07-23,23.0,1,1,0,0,0.0,1,391.87,1,1449.01,10,391.87
CAMP00262,C0200,Win-back,2025-01-07,27.5,1,1,0,0,0.0,0,0.0,1,6934.6,23,2758.95
CAMP00263,C0329,Win-back,2026-07-08,32.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00264,C0845,Win-back,2026-07-21,27.5,1,0,0,0,0.0,1,2158.41,1,10515.28,9,2158.41
CAMP00265,C0773,Festival,2024-12-17,29.0,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP00266,C0773,Birthday,2025-02-27,20.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00267,C0933,Win-back,2026-08-25,29.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00268,C0937,Festival,2026-04-06,29.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00269,C0078,New Product,2025-08-10,23.0,1,0,0,0,0.0,0,0.0,1,1758.83,30,1758.83
CAMP00270,C0393,Festival,2025-09-06,29.0,1,0,0,1,1311.73,1,2389.3700000000003,1,4534.67,2,1311.73
CAMP00271,C0356,Win-back,2026-07-13,32.75,1,0,0,0,0.0,1,596.42,1,596.42,10,596.42
CAMP00272,C0507,Birthday,2024-04-11,18.5,1,0,0,0,0.0,0,0.0,1,1416.93,20,472.31
CAMP00273,C0459,Win-back,2026-07-09,29.25,0,0,0,0,0.0,1,896.26,1,896.26,13,448.13
CAMP00274,C0975,Loyalty,2026-08-22,14.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00275,C0266,Win-back,2025-10-22,31.0,1,0,0,0,0.0,0,0.0,1,2178.64,25,544.66
CAMP00276,C0358,New Product,2025-08-29,23.0,1,0,0,1,2338.68,1,2338.68,1,4059.84,6,1169.34
CAMP00277,C0161,New Product,2026-08-30,23.0,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP00278,C0344,Festival,2026-05-13,27.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00279,C0065,Win-back,2023-11-21,27.5,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00280,C0506,Birthday,2026-02-17,22.0,1,0,0,1,2365.67,1,3428.13,1,3428.13,6,2365.67
CAMP00281,C0876,Loyalty,2026-07-19,16.0,1,0,0,0,0.0,0,0.0,1,1160.46,22,1160.46
CAMP00282,C0715,New Product,2025-03-08,23.0,1,0,0,0,0.0,0,0.0,1,2598.82,23,1299.41
CAMP00283,C0742,Loyalty,2026-07-30,16.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00284,C0400,Win-back,2026-06-24,29.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00285,C0416,Loyalty,2026-07-30,16.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00286,C0338,Festival,2025-10-13,32.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00287,C0442,New Product,2026-05-17,23.0,1,0,0,0,0.0,0,0.0,1,4150.0,29,830.0
CAMP00288,C0494,New Product,2026-01-20,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00289,C0567,Win-back,2026-02-06,31.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00290,C0782,New Product,2026-03-31,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00291,C0483,New Product,2026-03-02,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00292,C0121,Discount,2026-01-02,25.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00293,C0460,Loyalty,2025-11-09,18.0,1,0,0,0,0.0,0,0.0,1,1853.08,24,926.54
CAMP00294,C0242,Loyalty,2026-06-12,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00295,C0804,Win-back,2025-03-27,27.5,1,0,0,0,0.0,1,1797.27,1,3956.11,13,599.09
CAMP00296,C0014,Win-back,2026-05-27,27.5,1,0,0,1,807.85,1,5160.85,1,5929.110000000001,5,807.85
CAMP00297,C0093,Win-back,2025-09-10,31.0,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP00298,C0380,Festival,2025-01-04,29.0,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00299,C0828,Discount,2026-01-12,25.0,1,0,0,0,0.0,0,0.0,1,3255.29,20,1109.39
CAMP00300,C0615,Birthday,2026-05-11,22.0,1,0,0,0,0.0,0,0.0,1,3094.1,27,1547.05
CAMP00301,C0734,Win-back,2026-06-24,32.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00302,C0378,New Product,2026-07-03,23.0,0,0,0,0,0.0,0,0.0,1,1077.03,21,563.88
CAMP00303,C0662,Win-back,2026-01-03,27.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00304,C0004,Win-back,2026-08-09,31.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00305,C0565,Win-back,2026-03-12,31.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00306,C0026,Loyalty,2026-01-25,16.0,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP00307,C0647,Festival,2026-06-24,30.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00308,C0437,Festival,2026-08-22,29.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00309,C0103,Win-back,2026-08-15,27.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00310,C0795,Festival,2025-11-08,30.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00311,C0459,Festival,2026-01-04,29.0,1,1,0,1,2570.6,1,2570.6,1,4794.32,5,1285.3
CAMP00312,C0965,New Product,2025-10-16,23.0,1,1,0,0,0.0,0,0.0,1,3282.7900000000004,17,1322.15
CAMP00313,C0462,Loyalty,2026-02-28,16.0,1,0,0,0,0.0,0,0.0,1,1766.76,15,1766.76
CAMP00314,C0960,New Product,2025-03-04,23.0,1,1,0,1,7632.510000000001,1,11319.320000000002,1,11319.320000000002,3,4378.47
CAMP00315,C0169,Birthday,2026-08-07,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00316,C0528,New Product,2026-07-01,23.0,1,0,0,1,1361.93,1,3255.8500000000004,1,3255.8500000000004,7,1361.93
CAMP00317,C0988,New Product,2026-08-29,23.0,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP00318,C0392,Win-back,2026-04-21,32.75,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP00319,C0136,Festival,2026-08-10,25.5,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP00320,C0230,Win-back,2026-08-06,31.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00321,C0747,Win-back,2026-08-24,29.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00322,C0481,Discount,2026-04-04,23.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00323,C0429,Loyalty,2025-01-30,22.0,1,1,1,0,0.0,1,2495.81,1,2495.81,10,2495.81
CAMP00324,C0638,Loyalty,2026-07-03,16.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00325,C0653,Birthday,2026-05-29,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00326,C0781,Birthday,2026-07-13,20.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00327,C0371,New Product,2025-03-10,23.0,1,0,0,1,2103.56,1,2103.56,1,6048.839999999998,4,1051.78
CAMP00328,C0177,Discount,2026-07-10,23.25,1,0,0,1,3576.34,1,3576.34,1,4729.95,3,1769.26
CAMP00329,C0194,Loyalty,2026-02-03,16.0,1,0,0,0,0.0,1,2396.67,1,6198.99,8,1178.76
CAMP00330,C0499,Festival,2026-07-23,27.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00331,C0261,Discount,2026-08-13,25.0,1,0,0,1,938.84,1,938.84,1,938.84,1,938.84
CAMP00332,C0171,Discount,2026-08-11,19.75,1,1,0,1,1972.04,1,1972.04,1,1972.04,5,1972.04
CAMP00333,C0334,Win-back,2025-10-03,32.75,1,0,0,1,1160.79,1,5840.969999999999,1,7829.07,4,1160.79
CAMP00334,C0314,Festival,2026-06-26,29.0,1,1,0,0,0.0,0,0.0,1,1285.48,26,642.74
CAMP00335,C0197,New Product,2025-12-25,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00336,C0372,New Product,2026-08-09,23.0,1,1,1,0,0.0,1,7434.08,1,7434.08,12,1858.52
CAMP00337,C0318,Festival,2026-08-28,30.75,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00338,C0479,Birthday,2024-11-10,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00339,C0272,Loyalty,2026-06-09,18.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00340,C0067,Loyalty,2024-10-05,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00341,C0077,Discount,2025-11-03,19.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00342,C0919,Birthday,2026-08-28,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00343,C0685,New Product,2026-01-13,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00344,C0280,Win-back,2026-05-14,32.75,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00345,C0440,Loyalty,2026-01-01,16.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00346,C0699,Loyalty,2023-12-15,22.0,1,0,0,0,0.0,0,0.0,1,3380.84,18,3380.84
CAMP00347,C0448,Win-back,2026-05-21,29.25,1,0,0,1,732.72,1,4757.92,1,5601.52,3,732.72
CAMP00348,C0541,Birthday,2026-07-06,18.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00349,C0660,New Product,2026-03-22,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00350,C0112,Discount,2026-06-29,23.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00351,C0897,New Product,2024-06-18,23.0,1,0,0,1,2865.06,1,2865.06,1,8068.08,6,1432.53
CAMP00352,C0894,Birthday,2026-05-02,20.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00353,C0408,Discount,2025-05-15,19.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00354,C0598,Discount,2026-05-11,21.5,1,0,0,0,0.0,0,0.0,1,2730.1400000000003,16,748.73
CAMP00355,C0017,Discount,2026-04-26,25.0,1,1,0,0,0.0,0,0.0,1,2613.8,16,1306.9
CAMP00356,C0793,New Product,2026-05-17,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00357,C0298,New Product,2026-07-08,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00358,C0412,Birthday,2026-08-25,20.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00359,C0815,Discount,2025-08-13,23.25,1,0,0,0,0.0,1,1466.65,1,1466.65,12,1466.65
CAMP00360,C0243,Win-back,2024-10-22,32.75,1,0,0,1,1625.06,1,2333.24,1,2333.24,1,1188.06
CAMP00361,C0230,New Product,2026-03-02,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00362,C0447,Festival,2025-04-30,25.5,1,1,0,1,4192.02,1,4192.02,1,4192.02,2,1345.99
CAMP00363,C0681,Discount,2024-10-26,25.0,1,0,0,0,0.0,0,0.0,1,2412.9,17,804.3
CAMP00364,C0489,Win-back,2025-03-05,32.75,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00365,C0590,Birthday,2026-02-01,18.5,1,1,0,0,0.0,1,784.88,1,784.88,14,784.88
CAMP00366,C0144,Birthday,2026-08-31,18.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00367,C0513,Discount,2026-03-10,25.0,1,0,0,0,0.0,1,1825.5,1,7562.25,10,912.75
CAMP00368,C0243,Loyalty,2025-02-05,22.0,1,0,0,1,801.11,1,801.11,1,801.11,3,801.11
CAMP00369,C0663,Loyalty,2026-06-17,22.0,1,0,0,1,958.35,1,958.35,1,958.35,7,958.35
CAMP00370,C0660,New Product,2026-01-20,23.0,1,1,0,0,0.0,1,1052.97,1,1052.97,11,1052.97
CAMP00371,C0558,New Product,2024-06-18,23.0,1,0,0,0,0.0,0,0.0,1,382.76,24,382.76
CAMP00372,C0296,Festival,2024-11-20,25.5,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP00373,C0308,Festival,2025-05-17,32.5,0,0,0,0,0.0,0,0.0,1,1326.32,23,663.16
CAMP00374,C0116,Loyalty,2024-05-04,22.0,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP00375,C0415,Win-back,2025-12-19,31.0,1,1,0,0,0.0,1,3004.68,1,3894.07,13,1502.34
CAMP00376,C0089,Win-back,2026-08-01,31.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00377,C0355,Win-back,2026-05-04,29.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00378,C0094,New Product,2026-06-05,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00379,C0505,New Product,2026-05-17,23.0,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP00380,C0607,Festival,2024-07-12,27.25,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP00381,C0953,Birthday,2026-06-25,18.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00382,C0154,Birthday,2026-04-02,20.25,1,1,0,0,0.0,0,0.0,1,4042.96,27,2021.48
CAMP00383,C0861,Win-back,2026-02-12,29.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00384,C0119,Win-back,2025-04-10,32.75,1,0,0,0,0.0,0,0.0,1,1530.3,22,482.38
CAMP00385,C0056,Birthday,2026-01-10,18.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00386,C0202,Birthday,2026-03-10,18.5,1,0,0,0,0.0,0,0.0,1,1193.58,21,1193.58
CAMP00387,C0367,Festival,2026-08-28,27.25,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00388,C0446,Win-back,2026-04-19,32.75,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00389,C0140,Festival,2025-08-01,30.75,1,1,0,0,0.0,0,0.0,1,1695.69,20,1695.69
CAMP00390,C0696,Win-back,2026-08-06,29.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00391,C0014,Loyalty,2025-04-11,18.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00392,C0621,Discount,2026-08-11,23.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00393,C0267,Win-back,2026-05-19,29.25,1,1,0,0,0.0,0,0.0,1,3302.46,26,1651.23
CAMP00394,C0775,Win-back,2025-02-27,31.0,0,0,0,0,0.0,1,686.36,1,1885.28,12,686.36
CAMP00395,C0620,Discount,2026-04-22,23.25,1,1,0,1,3946.16,1,6787.639999999999,1,9623.52,2,1826.29
CAMP00396,C0506,Win-back,2025-11-03,31.0,1,1,1,0,0.0,0,0.0,1,1337.2,29,668.6
CAMP00397,C0717,Festival,2025-09-27,30.75,1,0,0,1,1869.22,1,1869.22,1,3042.88,3,934.61
CAMP00398,C0555,New Product,2026-01-25,23.0,0,0,0,0,0.0,0,0.0,1,850.24,23,850.24
CAMP00399,C0108,Loyalty,2026-01-17,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00400,C0475,Loyalty,2025-06-06,18.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00401,C0257,Win-back,2026-05-19,27.5,1,0,0,0,0.0,0,0.0,1,2607.97,16,900.6
CAMP00402,C0636,Festival,2026-05-25,25.5,1,0,0,1,5842.14,1,5842.14,1,8787.44,6,1947.38
CAMP00403,C0182,New Product,2026-08-11,23.0,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00404,C0288,New Product,2025-12-07,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00405,C0785,Festival,2026-08-13,29.0,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP00406,C0439,Birthday,2026-06-02,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00407,C0669,Loyalty,2025-02-16,22.0,1,0,0,0,0.0,0,0.0,1,1668.02,18,1668.02
CAMP00408,C0649,Discount,2025-10-28,25.0,1,1,1,1,3431.08,1,3431.08,1,16794.09,3,1715.54
CAMP00409,C0867,Loyalty,2025-03-20,18.0,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP00410,C0632,Win-back,2026-02-10,32.75,1,0,0,1,1773.71,1,8889.470000000001,1,17133.590000000004,1,1773.71
CAMP00411,C0822,Loyalty,2026-08-20,14.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00412,C0063,New Product,2026-03-07,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00413,C0022,Loyalty,2025-12-26,14.0,1,0,0,0,0.0,0,0.0,1,735.51,17,735.51
CAMP00414,C0219,New Product,2024-09-12,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00415,C0709,Discount,2026-06-13,23.25,1,1,0,1,1887.66,1,1887.66,1,1887.66,1,943.83
CAMP00416,C0139,Birthday,2026-06-14,18.5,1,1,0,0,0.0,1,4655.82,1,4655.82,9,4655.82
CAMP00417,C0341,Win-back,2026-01-14,31.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00418,C0337,New Product,2025-03-29,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00419,C0558,Discount,2026-07-22,25.0,1,0,0,1,4551.52,1,4551.52,1,4551.52,2,2275.76
CAMP00420,C0045,Discount,2025-12-14,23.25,1,1,0,1,4412.64,1,4412.64,1,7525.38,4,1470.88
CAMP00421,C0521,Loyalty,2024-09-05,18.0,1,1,0,0,0.0,1,683.4,1,683.4,11,683.4
CAMP00422,C0933,New Product,2025-08-13,23.0,1,0,0,1,709.25,1,709.25,1,1415.03,6,709.25
CAMP00423,C0071,Loyalty,2026-04-24,22.0,1,0,0,1,3852.71,1,3852.71,1,6309.97,4,2002.52
CAMP00424,C0752,Loyalty,2025-01-13,14.0,1,0,0,1,1451.68,1,1451.68,1,1451.68,7,725.84
CAMP00425,C0612,Win-back,2026-08-19,31.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00426,C0302,New Product,2026-02-08,23.0,1,0,0,0,0.0,0,0.0,1,3251.6800000000003,15,619.86
CAMP00427,C0480,Loyalty,2026-05-29,16.0,1,0,0,0,0.0,1,2142.94,1,2142.94,10,1071.47
CAMP00428,C0839,Festival,2025-05-29,27.25,1,0,0,0,0.0,0,0.0,1,1739.64,29,1739.64
CAMP00429,C0586,Loyalty,2026-02-23,16.0,1,0,0,0,0.0,0,0.0,1,881.48,23,881.48
CAMP00430,C0663,Loyalty,2026-03-19,18.0,1,1,1,1,2526.3,1,4995.0,1,4995.0,1,842.1
CAMP00431,C0270,Festival,2026-02-14,30.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00432,C0623,Discount,2026-08-19,25.0,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP00433,C0409,Festival,2026-05-25,29.0,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00434,C0244,Win-back,2025-07-20,31.0,1,1,1,1,4175.02,1,4175.02,1,8635.26,3,2087.51
CAMP00435,C0379,Win-back,2025-10-21,31.0,1,1,0,1,4805.82,1,4805.82,1,4805.82,6,854.34
CAMP00436,C0186,Birthday,2025-03-03,20.25,1,1,1,0,0.0,0,0.0,1,391.37,24,391.37
CAMP00437,C0004,Festival,2025-08-15,25.5,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP00438,C0580,New Product,2024-04-10,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00439,C0175,Festival,2026-06-11,32.5,1,0,0,1,841.91,1,841.91,1,2740.79,1,841.91
CAMP00440,C0445,Loyalty,2026-03-24,16.0,1,0,0,1,474.46,1,474.46,1,1268.25,2,474.46
CAMP00441,C0027,Win-back,2026-08-20,31.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00442,C0668,Discount,2026-08-30,23.25,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP00443,C0301,New Product,2025-12-23,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00444,C0919,New Product,2025-04-15,23.0,0,0,0,0,0.0,1,1283.3,1,1283.3,11,641.65
CAMP00445,C0008,Loyalty,2026-07-23,16.0,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP00446,C0833,Loyalty,2025-10-15,16.0,1,0,0,0,0.0,0,0.0,1,2062.96,23,1134.12
CAMP00447,C0079,Loyalty,2026-07-04,16.0,1,0,0,0,0.0,0,0.0,1,2512.26,19,1256.13
CAMP00448,C0450,Festival,2026-07-28,25.5,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP00449,C0903,Loyalty,2026-07-30,14.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00450,C0725,New Product,2026-08-26,23.0,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP00451,C0346,Festival,2025-10-19,30.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00452,C0888,Birthday,2026-08-16,18.5,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00453,C0110,Festival,2026-03-28,30.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00454,C0573,Birthday,2026-04-30,20.25,1,0,0,1,4930.88,1,4930.88,1,8723.44,5,2465.44
CAMP00455,C0694,New Product,2026-05-11,23.0,1,0,0,0,0.0,1,891.7,1,891.7,14,891.7
CAMP00456,C0712,Loyalty,2026-06-26,16.0,1,0,0,0,0.0,0,0.0,1,1631.68,17,815.84
CAMP00457,C0329,New Product,2025-02-08,23.0,1,0,0,1,4316.4,1,4316.4,1,11061.669999999998,3,2158.2
CAMP00458,C0635,Discount,2025-05-23,19.75,1,1,0,0,0.0,0,0.0,1,1417.95,17,1417.95
CAMP00459,C0525,New Product,2025-10-24,23.0,1,1,0,1,1451.76,1,1451.76,1,3538.25,3,1451.76
CAMP00460,C0745,Festival,2025-10-23,27.25,1,0,0,1,668.31,1,668.31,1,668.31,4,668.31
CAMP00461,C0512,Discount,2026-06-15,25.0,1,0,0,0,0.0,0,0.0,1,1292.07,30,430.69
CAMP00462,C0111,Win-back,2025-07-27,32.75,1,0,0,0,0.0,0,0.0,1,1717.44,15,526.55
CAMP00463,C0562,Loyalty,2025-11-23,16.0,1,0,0,0,0.0,0,0.0,1,998.68,22,499.34
CAMP00464,C0807,Festival,2025-12-10,30.75,0,0,0,1,2099.84,1,2099.84,1,2879.4999999999995,1,606.92
CAMP00465,C0928,Discount,2026-06-17,25.0,1,0,0,0,0.0,1,1558.27,1,1558.27,13,1558.27
CAMP00466,C0434,Discount,2025-10-18,19.75,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP00467,C0358,Festival,2025-08-08,27.25,1,1,1,1,1717.8,1,1717.8,1,4056.48,7,858.9
CAMP00468,C0591,Discount,2026-07-03,21.5,1,0,0,0,0.0,0,0.0,1,2111.64,16,1055.82
CAMP00469,C0699,Win-back,2024-05-12,29.25,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP00470,C0993,New Product,2026-07-25,23.0,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00471,C0150,Festival,2026-03-27,30.75,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP00472,C0902,Festival,2025-04-28,29.0,0,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00473,C0131,New Product,2026-07-01,23.0,0,0,0,1,1426.86,1,1426.86,1,1426.86,4,713.43
CAMP00474,C0219,Birthday,2025-03-23,18.5,1,0,0,1,2452.16,1,2452.16,1,4814.39,1,1226.08
CAMP00475,C0436,New Product,2026-01-22,23.0,0,0,0,0,0.0,0,0.0,1,765.71,20,765.71
CAMP00476,C0599,Discount,2026-04-28,19.75,1,0,0,0,0.0,0,0.0,1,732.1,16,732.1
CAMP00477,C0323,Discount,2026-07-13,19.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00478,C0610,Discount,2026-06-29,19.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00479,C0272,Discount,2025-10-30,23.25,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00480,C0852,Discount,2025-08-27,25.0,1,0,0,0,0.0,0,0.0,1,2423.2,16,1428.6
CAMP00481,C0777,Win-back,2025-07-26,27.5,1,1,0,0,0.0,0,0.0,0,0.0,,
CAMP00482,C0095,Festival,2024-08-08,27.25,1,1,0,0,0.0,0,0.0,1,815.78,29,815.78
CAMP00483,C0782,Loyalty,2025-07-17,16.0,1,0,0,0,0.0,0,0.0,1,869.39,17,869.39
CAMP00484,C0972,Birthday,2026-04-14,18.5,1,0,0,0,0.0,0,0.0,1,4701.75,21,1567.25
CAMP00485,C0324,Birthday,2024-11-14,20.25,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP00486,C0809,New Product,2026-05-24,23.0,1,1,1,0,0.0,0,0.0,0,0.0,,
CAMP00487,C0708,Discount,2025-02-24,19.75,1,0,0,0,0.0,0,0.0,0,0.0,,
CAMP00488,C0453,Win-back,2025-07-08,31.0,1,1,0,0,0.0,0,0.0,1,1686.77,20,1686.77
CAMP00489,C0680,New Product,2024-07-08,23.0,1,0,0,1,432.4,1,432.4,1,1452.4299999999998,1,432.4
CAMP00490,C0753,Win-back,2026-03-04,27.5,1,0,0,0,0.0,0,0.0,1,3221.3,18,1610.65
CAMP00491,C0753,New Product,2026-07-05,23.0,1,0,0,0,0.0,0,0.0,1,3306.38,28,1653.19
CAMP00492,C0684,Win-back,2025-08-19,29.25,1,1,1,0,0.0,0,0.0,1,4120.38,21,1103.42
CAMP00493,C0047,New Product,2026-08-02,23.0,1,1,0,0,0.0,0,0.0,1,1660.03,15,1660.03
CAMP00494,C0130,Birthday,2024-06-28,22.0,1,0,0,0,0.0,0,0.0,0,0.0,,
