transaction_id,customer_id,transaction_date,bill_amount,outlet
T00524,C0017,22-02-2026,761.84,Outlet_01
T00525,C0017,19-04-2026,851.1,Outlet_13
T00526,C0017,12-05-2026,1306.9,Outlet_01
T00527,C0017,12-05-2026,1306.9,Outlet_01
T00528,C0017,09-06-2026,904.71,Outlet_01
T00529,C0017,22-07-2026,860.04,Outlet_01
T00530,C0017,22-07-2026,860.04,Outlet_01
T00531,C0018,24-08-2024,1609.66,Outlet_15
T00532,C0018,27-09-2024,801.24,Outlet_15
T00533,C0018,21-11-2024,594.44,Outlet_02
T00534,C0018,27-11-2024,3589.62,Outlet_14
T00535,C0018,27-11-2024,3589.62,Outlet_14
T00536,C0018,06-03-2025,1588.78,Outlet_06
T00537,C0018,06-03-2025,1504.16,Outlet_15
T00538,C0018,06-03-2025,506.93,Outlet_15
T00539,C0018,06-03-2025,1504.16,Outlet_15
T00540,C0018,20-03-2025,1026.28,Outlet_15
T00541,C0018,16-04-2025,579.84,Outlet_15
T00542,C0018,16-04-2025,579.84,Outlet_15
T00543,C0018,16-04-2025,579.84,Outlet_15
T00544,C0018,02-05-2025,1694.21,Outlet_15
T00545,C0018,02-05-2025,1694.21,Outlet_15
T00546,C0018,02-05-2025,1694.21,Outlet_15
T00547,C0018,02-06-2025,758.81,Outlet_15
T00548,C0018,02-06-2025,758.81,Outlet_15
T00549,C0018,22-07-2025,898.26,Outlet_15
T00550,C0018,22-07-2025,898.26,Outlet_15
T00551,C0018,17-08-2025,909.94,Outlet_09
T00552,C0018,17-08-2025,909.94,Outlet_09
T00553,C0018,24-08-2025,656.55,Outlet_15
T00554,C0018,26-10-2025,1129,Outlet_02
T00555,C0018,26-10-2025,1129,Outlet_02
T00556,C0018,26-10-2025,1129,Outlet_02
T00557,C0018,15-12-2025,1130.66,Outlet_15
T00558,C0018,15-12-2025,1130.66,Outlet_15
T00559,C0018,23-12-2025,1658.43,Outlet_10
T00560,C0018,26-01-2026,718.35,Outlet_15
T00561,C0018,26-01-2026,718.35,Outlet_15
T00562,C0018,31-01-2026,945.85,Outlet_15
T00563,C0018,31-01-2026,945.85,Outlet_15
T00564,C0018,06-02-2026,1543.55,Outlet_11
T00565,C0018,06-02-2026,1543.55,Outlet_11
T00566,C0018,08-04-2026,1125.02,Outlet_15
T00567,C0018,08-04-2026,1125.02,Outlet_15
T00568,C0018,22-04-2026,902.77,Outlet_15
T00569,C0018,22-04-2026,902.77,Outlet_15
T00570,C0018,24-04-2026,1171.3,Outlet_15
T00571,C0018,24-04-2026,1171.3,Outlet_15
T00572,C0018,15-06-2026,597.41,Outlet_15
T00573,C0018,21-06-2026,1184.68,Outlet_15
T00574,C0018,20-07-2026,802.86,Outlet_15
T00575,C0018,20-07-2026,802.86,Outlet_15
T00576,C0019,21-07-2026,952.85,Outlet_13
T00577,C0019,21-07-2026,952.85,Outlet_13
T00578,C0019,21-07-2026,952.85,Outlet_13
T00579,C0019,25-07-2026,1309.54,Outlet_13
T00580,C0019,15-08-2026,1879.18,Outlet_13
T00581,C0019,15-08-2026,1879.18,Outlet_13
T00582,C0020,13-08-2024,1593.45,Outlet_03
T00583,C0020,13-08-2024,1593.45,Outlet_03
T00584,C0020,29-08-2024,2187.83,Outlet_03
T00585,C0020,10-09-2024,1257.23,Outlet_03
T00586,C0020,10-09-2024,1257.23,Outlet_03
T00587,C0020,10-09-2024,1257.23,Outlet_03
T00588,C0020,28-09-2024,2062.17,Outlet_03
T00589,C0020,28-09-2024,2062.17,Outlet_03
T00590,C0020,26-11-2024,3304.37,Outlet_03
T00591,C0020,26-11-2024,3304.37,Outlet_03
T00592,C0020,15-12-2024,2713.44,Outlet_13
T00593,C0020,01-01-2025,2257.17,Outlet_03
T00594,C0020,01-01-2025,2257.17,Outlet_03
T00595,C0020,13-01-2025,2371.01,Outlet_03
T00596,C0020,13-01-2025,2371.01,Outlet_03
T00597,C0020,17-01-2025,2261.05,Outlet_03
T00598,C0020,21-01-2025,3605.43,Outlet_03
T00599,C0020,21-01-2025,3605.43,Outlet_03
T00600,C0020,23-01-2025,1420.92,Outlet_03
T00601,C0020,21-02-2025,1523.98,Outlet_02
T00602,C0020,11-03-2025,2878.72,Outlet_03
T00603,C0020,11-03-2025,2878.72,Outlet_03
T00604,C0020,31-03-2025,1724.14,Outlet_03
T00605,C0020,31-03-2025,1724.14,Outlet_03
T00606,C0020,31-03-2025,1724.14,Outlet_03
T00607,C0020,16-05-2025,1103.73,Outlet_04
T00608,C0020,16-05-2025,1103.73,Outlet_04
T00609,C0020,19-07-2025,1352.61,Outlet_13
T00610,C0020,10-08-2025,1605.59,Outlet_03
T00611,C0020,28-08-2025,1450.08,Outlet_03
T00612,C0020,09-09-2025,2949.88,Outlet_04
T00613,C0020,19-09-2025,2826.19,Outlet_03
T00614,C0020,21-09-2025,1992.07,Outlet_03
T00615,C0020,21-09-2025,1992.07,Outlet_03
T00616,C0020,28-09-2025,2691.4,Outlet_03
T00617,C0020,28-09-2025,2915.11,Outlet_10
T00618,C0020,28-09-2025,2915.11,Outlet_10
T00619,C0020,08-11-2025,1611.45,Outlet_11
T00620,C0020,27-11-2025,639.51,Outlet_03
T00621,C0020,07-12-2025,2043.55,Outlet_03
T00622,C0020,07-12-2025,2043.55,Outlet_03
T00623,C0020,15-12-2025,1010.6,Outlet_03
T00624,C0020,15-12-2025,1010.6,Outlet_03
T00625,C0020,22-12-2025,3007.18,Outlet_03
T00626,C0020,26-12-2025,1417.17,Outlet_01
T00627,C0020,26-12-2025,1417.17,Outlet_01
T00628,C0020,09-01-2026,1965.95,Outlet_03
T00629,C0020,09-01-2026,1965.95,Outlet_03
T00630,C0020,27-01-2026,3068.4,Outlet_03
T00631,C0020,27-01-2026,3068.4,Outlet_03
T00632,C0020,28-01-2026,2388.56,Outlet_03
T00633,C0020,02-02-2026,1717.07,Outlet_03
T00634,C0020,02-02-2026,1717.07,Outlet_03
T00635,C0020,21-02-2026,1485.06,Outlet_03
T00636,C0020,21-02-2026,1485.06,Outlet_03
T00637,C0020,25-03-2026,2890.77,Outlet_12
T00638,C0020,25-03-2026,2890.77,Outlet_12
T00639,C0020,25-03-2026,2890.77,Outlet_12
T00640,C0020,20-04-2026,2077.79,Outlet_03
T00641,C0020,20-04-2026,2077.79,Outlet_03
T00642,C0020,29-04-2026,2104.82,Outlet_04
T00643,C0020,01-05-2026,864.9,Outlet_03
T00644,C0020,01-05-2026,864.9,Outlet_03
T00645,C0020,06-05-2026,1218.79,Outlet_04
T00646,C0020,06-05-2026,1218.79,Outlet_04
T00647,C0020,06-05-2026,1218.79,Outlet_04
T00648,C0020,14-06-2026,766.14,Outlet_03
T00649,C0020,19-06-2026,1219.02,Outlet_03
T00650,C0020,19-06-2026,1219.02,Outlet_03
T00651,C0020,02-08-2026,2299.08,Outlet_12
T00652,C0020,02-08-2026,2299.08,Outlet_12
T00653,C0020,20-08-2026,1482.49,Outlet_03
T00654,C0021,28-10-2024,2399.36,Outlet_11
T00655,C0021,28-10-2024,2399.36,Outlet_11
T00656,C0021,28-10-2024,2399.36,Outlet_11
T00657,C0021,12-11-2024,1417.9,Outlet_13
T00658,C0021,16-11-2024,2055.48,Outlet_07
T00659,C0021,16-11-2024,1478.03,Outlet_07
T00660,C0021,16-11-2024,1478.03,Outlet_07
T00661,C0021,12-01-2025,1335.5,Outlet_07
T00662,C0021,12-01-2025,1335.5,Outlet_07
T00663,C0021,25-03-2025,1408.51,Outlet_07
T00664,C0021,04-04-2025,764,Outlet_07
T00665,C0021,04-04-2025,764,Outlet_07
T00666,C0021,28-04-2025,991.47,Outlet_07
T00667,C0021,26-05-2025,1511.05,Outlet_07
T00668,C0021,03-07-2025,2705.29,Outlet_05
T00669,C0021,03-07-2025,517.3,Outlet_07
T00670,C0021,03-07-2025,517.3,Outlet_07
T00671,C0021,03-07-2025,517.3,Outlet_07
T00672,C0021,02-09-2025,2246.2,Outlet_07
T00673,C0021,02-09-2025,2246.2,Outlet_07
T00674,C0021,16-09-2025,1788.15,Outlet_07
T00675,C0021,16-09-2025,1788.15,Outlet_07
T00676,C0021,16-10-2025,727.78,Outlet_07
T00677,C0021,16-10-2025,727.78,Outlet_07
T00678,C0021,04-01-2026,1111.82,Outlet_10
T00679,C0021,09-03-2026,2866.45,Outlet_07
T00680,C0021,09-03-2026,2866.45,Outlet_07
T00681,C0021,09-03-2026,2866.45,Outlet_07
T00682,C0021,09-03-2026,2866.45,Outlet_07
T00683,C0021,09-03-2026,2866.45,Outlet_07
T00684,C0021,22-03-2026,798.58,Outlet_07
T00685,C0021,22-03-2026,798.58,Outlet_07
T00686,C0021,22-03-2026,798.58,Outlet_07
T00687,C0021,22-03-2026,798.58,Outlet_07
T00688,C0021,22-03-2026,798.58,Outlet_07
T00689,C0021,05-04-2026,1397.78,Outlet_13
T00690,C0022,07-06-2025,431.43,Outlet_11
T00691,C0022,29-06-2025,821.02,Outlet_14
T00692,C0022,16-07-2025,768.4,Outlet_12
T00693,C0022,16-07-2025,768.4,Outlet_12
T00694,C0022,16-07-2025,768.4,Outlet_12
T00695,C0022,22-09-2025,950.12,Outlet_14
T00696,C0022,24-11-2025,687.52,Outlet_02
T00697,C0022,24-11-2025,961.51,Outlet_14
T00698,C0022,30-11-2025,645.2,Outlet_14
T00699,C0022,30-11-2025,645.2,Outlet_14
T00700,C0022,12-01-2026,735.51,Outlet_14
T00701,C0022,13-02-2026,658.27,Outlet_10
T00702,C0022,13-02-2026,658.27,Outlet_10
T00703,C0022,13-02-2026,658.27,Outlet_10
T00704,C0022,18-02-2026,1174.97,Outlet_14
T00705,C0022,18-02-2026,1174.97,Outlet_14
T00706,C0022,18-02-2026,1174.97,Outlet_14
T00707,C0022,21-02-2026,453.43,Outlet_14
T00708,C0022,18-03-2026,1092.33,Outlet_04
T00709,C0022,20-03-2026,696.4,Outlet_14
T00710,C0022,07-04-2026,471.65,Outlet_14
T00711,C0022,16-04-2026,1015.69,Outlet_08
T00712,C0022,16-04-2026,1015.69,Outlet_08
T00713,C0022,13-05-2026,999.98,Outlet_14
T00714,C0022,13-05-2026,999.98,Outlet_14
T00715,C0022,13-05-2026,999.98,Outlet_14
T00716,C0022,26-05-2026,631.02,Outlet_14
T00717,C0022,26-05-2026,631.02,Outlet_14
T00718,C0022,26-05-2026,631.02,Outlet_14
T00719,C0022,26-05-2026,631.02,Outlet_14
T00720,C0022,14-07-2026,677,Outlet_14
T00721,C0022,14-07-2026,677,Outlet_14
T00722,C0023,13-06-2024,1927.81,Outlet_01
T00723,C0023,15-06-2024,1178.15,Outlet_01
T00724,C0023,09-07-2024,1448.45,Outlet_05
T00725,C0023,09-07-2024,1448.45,Outlet_05
T00726,C0023,13-08-2024,3428.82,Outlet_01
T00727,C0023,23-08-2024,2604.93,Outlet_01
T00728,C0023,02-09-2024,1241.73,Outlet_01
T00729,C0023,02-09-2024,1241.73,Outlet_01
T00730,C0023,16-10-2024,864.43,Outlet_01
T00731,C0023,16-10-2024,864.43,Outlet_01
T00732,C0023,17-10-2024,1702.63,Outlet_01
T00733,C0023,22-10-2024,1520.39,Outlet_01
T00734,C0023,07-11-2024,2499.38,Outlet_06
T00735,C0023,07-11-2024,2499.38,Outlet_06
T00736,C0023,07-11-2024,2499.38,Outlet_06
T00737,C0023,17-11-2024,2915.85,Outlet_08
T00738,C0023,17-11-2024,1877.47,Outlet_10
T00739,C0023,17-11-2024,1877.47,Outlet_10
T00740,C0023,17-11-2024,2915.85,Outlet_08
T00741,C0023,14-02-2025,1345.27,Outlet_01
T00742,C0023,14-03-2025,1057.69,Outlet_01
T00743,C0023,14-03-2025,1057.69,Outlet_01
T00744,C0023,30-03-2025,1481.68,Outlet_01
T00745,C0023,30-03-2025,1481.68,Outlet_01
T00746,C0023,31-03-2025,3004.87,Outlet_01
T00747,C0023,04-04-2025,1994.97,Outlet_02
T00748,C0023,04-04-2025,1994.97,Outlet_02
T00749,C0023,11-04-2025,1513.32,Outlet_09
T00750,C0023,11-04-2025,1513.32,Outlet_09
T00751,C0023,12-04-2025,1140.79,Outlet_12
T00752,C0023,12-04-2025,1140.79,Outlet_12
T00753,C0023,12-04-2025,1140.79,Outlet_12
T00754,C0023,16-04-2025,1488.77,Outlet_01
T00755,C0023,07-05-2025,2026,Outlet_01
T00756,C0023,07-05-2025,2026,Outlet_01
T00757,C0023,14-05-2025,1781.22,Outlet_01
T00758,C0023,15-05-2025,1591.36,Outlet_01
T00759,C0023,15-05-2025,1591.36,Outlet_01
T00760,C0023,17-05-2025,1373.75,Outlet_01
T00761,C0023,19-05-2025,994.38,Outlet_01
T00762,C0023,19-05-2025,994.38,Outlet_01
T00763,C0023,05-06-2025,1393.39,Outlet_01
T00764,C0023,22-06-2025,1890.29,Outlet_01
T00765,C0023,22-06-2025,1890.29,Outlet_01
T00766,C0023,27-06-2025,1141.29,Outlet_01
T00767,C0023,27-06-2025,1141.29,Outlet_01
T00768,C0023,28-06-2025,1019.16,Outlet_01
T00769,C0023,28-06-2025,1019.16,Outlet_01
T00770,C0023,28-06-2025,1019.16,Outlet_01
T00771,C0023,01-07-2025,1645.36,Outlet_06
T00772,C0023,30-07-2025,1433.36,Outlet_09
T00773,C0023,30-07-2025,1433.36,Outlet_09
T00774,C0023,18-08-2025,1195.78,Outlet_01
T00775,C0023,18-08-2025,1195.78,Outlet_01
T00776,C0023,22-08-2025,1654.65,Outlet_01
T00777,C0023,22-08-2025,1654.65,Outlet_01
T00778,C0023,26-08-2025,2479.48,Outlet_01
T00779,C0023,26-08-2025,2479.48,Outlet_01
T00780,C0023,07-09-2025,1923.84,Outlet_01
T00781,C0023,07-09-2025,1923.84,Outlet_01
T00782,C0023,10-09-2025,3175.95,Outlet_06
T00783,C0023,10-09-2025,3175.95,Outlet_06
T00784,C0023,10-09-2025,3175.95,Outlet_06
T00785,C0023,20-09-2025,2006.27,Outlet_01
T00786,C0023,28-09-2025,1941.59,Outlet_01
T00787,C0023,08-10-2025,1443.4,Outlet_01
T00788,C0023,22-10-2025,2393.78,Outlet_01
T00789,C0023,22-10-2025,1521.8,Outlet_01
T00790,C0023,22-10-2025,1521.8,Outlet_01
T00791,C0023,25-11-2025,1960.29,Outlet_01
T00792,C0023,26-11-2025,1264.24,Outlet_03
T00793,C0023,26-11-2025,1264.24,Outlet_03
T00794,C0023,30-11-2025,1379.28,Outlet_01
T00795,C0023,01-12-2025,1882.34,Outlet_01
T00796,C0023,01-12-2025,1882.34,Outlet_01
T00797,C0023,29-12-2025,2307.96,Outlet_01
T00798,C0023,02-01-2026,2043.93,Outlet_08
T00799,C0023,02-01-2026,2043.93,Outlet_08
T00800,C0023,02-01-2026,2043.93,Outlet_08
T00801,C0023,04-01-2026,940.28,Outlet_01
T00802,C0023,08-01-2026,1434.86,Outlet_13
T00803,C0023,08-01-2026,1434.86,Outlet_13
T00804,C0023,20-01-2026,2729.6,Outlet_01
T00805,C0023,20-01-2026,2729.6,Outlet_01
T00806,C0023,14-02-2026,1091.68,Outlet_01
T00807,C0023,14-02-2026,1091.68,Outlet_01
T00808,C0023,14-02-2026,1091.68,Outlet_01
T00809,C0023,09-03-2026,1489.47,Outlet_01
T00810,C0023,18-03-2026,1399.22,Outlet_05
T00811,C0023,18-03-2026,1399.22,Outlet_05
T00812,C0023,07-04-2026,1910.63,Outlet_01
T00813,C0023,18-04-2026,1563.2,Outlet_06
T00814,C0023,18-04-2026,1563.2,Outlet_06
T00815,C0023,21-05-2026,2301.2,Outlet_01
T00816,C0023,21-05-2026,2301.2,Outlet_01
T00817,C0023,01-06-2026,1162.2,Outlet_01
T00818,C0023,01-06-2026,1162.2,Outlet_01
T00819,C0023,21-06-2026,1356.25,Outlet_01
T00820,C0023,07-07-2026,2676.36,Outlet_07
T00821,C0023,07-07-2026,2676.36,Outlet_07
T00822,C0023,12-07-2026,1235.63,Outlet_01
T00823,C0023,12-07-2026,1235.63,Outlet_01
T00824,C0023,17-07-2026,3052.9,Outlet_01
T00825,C0023,20-08-2026,1948.33,Outlet_10
T00826,C0023,20-08-2026,1948.33,Outlet_10
T00827,C0024,22-07-2026,1283.93,Outlet_12
T00828,C0024,22-07-2026,1283.93,Outlet_12
T00829,C0024,30-07-2026,1509.57,Outlet_10
T00830,C0025,27-07-2024,1082.07,Outlet_06
T00831,C0025,27-07-2024,1082.07,Outlet_06
T00832,C0025,29-07-2024,843.56,Outlet_15
T00833,C0025,29-07-2024,843.56,Outlet_15
T00834,C0025,09-08-2024,1369.08,Outlet_06
T00835,C0025,09-08-2024,1369.08,Outlet_06
T00836,C0025,09-08-2024,1369.08,Outlet_06
T00837,C0025,01-09-2024,729.16,Outlet_06
T00838,C0025,01-09-2024,729.16,Outlet_06
T00839,C0025,09-09-2024,1839.96,Outlet_10
T00840,C0025,09-09-2024,1839.96,Outlet_10
T00841,C0025,30-09-2024,882.65,Outlet_06
T00842,C0025,24-11-2024,447.29,Outlet_06
T00843,C0025,06-12-2024,1236.05,Outlet_06
T00844,C0025,14-12-2024,2791.54,Outlet_14
T00845,C0025,14-12-2024,2791.54,Outlet_14
T00846,C0025,20-12-2024,1392.27,Outlet_06
T00847,C0025,14-01-2025,1012.73,Outlet_05
T00848,C0025,14-01-2025,1012.73,Outlet_05
T00849,C0025,21-02-2025,2797.49,Outlet_06
T00850,C0025,23-02-2025,616.58,Outlet_04
T00851,C0025,23-02-2025,616.58,Outlet_04
T00852,C0025,25-02-2025,812.84,Outlet_06
T00853,C0025,25-02-2025,812.84,Outlet_06
T00854,C0025,06-03-2025,555.47,Outlet_06
T00855,C0025,06-03-2025,555.47,Outlet_06
T00856,C0025,06-03-2025,555.47,Outlet_06
T00857,C0025,06-03-2025,555.47,Outlet_06
T00858,C0025,13-04-2025,685.54,Outlet_06
T00859,C0025,13-04-2025,685.54,Outlet_06
T00860,C0025,13-04-2025,685.54,Outlet_06
T00861,C0025,13-04-2025,685.54,Outlet_06
T00862,C0025,21-04-2025,1921.63,Outlet_06
T00863,C0025,21-04-2025,417.09,Outlet_06
T00864,C0025,21-04-2025,417.09,Outlet_06
T00865,C0025,21-04-2025,1921.63,Outlet_06
T00866,C0025,01-05-2025,1270.24,Outlet_06
T00867,C0025,02-05-2025,2513.66,Outlet_08
T00868,C0025,02-05-2025,2513.66,Outlet_08
T00869,C0025,06-08-2025,791.2,Outlet_01
T00870,C0025,27-08-2025,883.27,Outlet_06
T00871,C0025,27-08-2025,1272.84,Outlet_06
T00872,C0025,01-09-2025,776.52,Outlet_06
T00873,C0025,01-09-2025,776.52,Outlet_06
T00874,C0025,01-09-2025,776.52,Outlet_06
T00875,C0025,01-09-2025,776.52,Outlet_06
T00876,C0025,02-09-2025,492.33,Outlet_06
T00877,C0025,10-09-2025,1616.02,Outlet_06
T00878,C0025,10-09-2025,1616.02,Outlet_06
T00879,C0025,15-09-2025,1401.68,Outlet_06
T00880,C0025,15-09-2025,1401.68,Outlet_06
T00881,C0025,18-09-2025,877.32,Outlet_06
T00882,C0025,18-09-2025,877.32,Outlet_06
T00883,C0025,06-11-2025,1438.69,Outlet_06
T00884,C0025,06-11-2025,1438.69,Outlet_06
T00885,C0025,06-11-2025,1438.69,Outlet_06
T00886,C0025,06-11-2025,1438.69,Outlet_06
T00887,C0025,18-11-2025,1416.28,Outlet_06
T00888,C0025,21-11-2025,600.94,Outlet_06
T00889,C0025,21-11-2025,600.94,Outlet_06
T00890,C0025,21-11-2025,600.94,Outlet_06
T00891,C0025,26-11-2025,540.37,Outlet_06
T00892,C0025,26-11-2025,540.37,Outlet_06
T00893,C0025,26-11-2025,540.37,Outlet_06
T00894,C0025,26-11-2025,540.37,Outlet_06
T00895,C0025,14-01-2026,1147.73,Outlet_06
T00896,C0025,29-03-2026,997.77,Outlet_06
T00897,C0025,29-03-2026,997.77,Outlet_06
T00898,C0025,19-06-2026,1489.95,Outlet_06
T00899,C0026,02-10-2025,1299.72,Outlet_01
T00900,C0026,12-10-2025,2088.7,Outlet_02
T00901,C0026,12-10-2025,2088.7,Outlet_02
T00902,C0026,06-12-2025,1064.97,Outlet_14
T00903,C0026,22-12-2025,1984.63,Outlet_01
T00904,C0026,22-12-2025,1984.63,Outlet_01
T00905,C0026,22-12-2025,1984.63,Outlet_01
T00906,C0026,04-01-2026,1283.01,Outlet_01
T00907,C0026,15-03-2026,2466.86,Outlet_01
T00908,C0026,16-03-2026,1324.52,Outlet_01
T00909,C0026,16-03-2026,1442.85,Outlet_01
T00910,C0026,22-03-2026,682.05,Outlet_01
T00911,C0026,22-03-2026,2266.27,Outlet_01
T00912,C0026,22-03-2026,2266.27,Outlet_01
T00913,C0026,05-04-2026,1200.73,Outlet_04
T00914,C0026,05-04-2026,1200.73,Outlet_04
T00915,C0026,02-05-2026,3121.36,Outlet_08
T00916,C0026,07-05-2026,1185.53,Outlet_01
T00917,C0026,07-05-2026,1185.53,Outlet_01
T00918,C0026,13-05-2026,808.08,Outlet_01
T00919,C0026,13-05-2026,808.08,Outlet_01
T00920,C0026,13-05-2026,808.08,Outlet_01
T00921,C0026,05-07-2026,1438.46,Outlet_01
T00922,C0026,05-07-2026,1438.46,Outlet_01
T00923,C0026,06-07-2026,2115.72,Outlet_01
T00924,C0026,06-07-2026,2115.72,Outlet_01
T00925,C0026,06-07-2026,2115.72,Outlet_01
T00926,C0026,20-07-2026,1677.14,Outlet_01
T00927,C0026,04-08-2026,1780.68,Outlet_01
T00928,C0026,04-08-2026,1780.68,Outlet_01
T00929,C0026,04-08-2026,1780.68,Outlet_01
T00930,C0027,23-12-2025,1200.99,Outlet_10
T00931,C0027,29-12-2025,1416.72,Outlet_10
T00932,C0027,29-12-2025,1416.72,Outlet_10
T00933,C0027,14-02-2026,1199.24,Outlet_10
T00934,C0027,15-03-2026,1350.51,Outlet_10
T00935,C0027,06-05-2026,832.15,Outlet_10
T00936,C0027,06-05-2026,832.15,Outlet_10
T00937,C0027,06-05-2026,832.15,Outlet_10
T00938,C0027,08-05-2026,1390.72,Outlet_10
T00939,C0027,19-05-2026,841.17,Outlet_10
T00940,C0027,06-06-2026,2976.8,Outlet_13
T00941,C0027,07-07-2026,1193.73,Outlet_10
T00942,C0027,11-07-2026,751.09,Outlet_10
T00943,C0027,01-08-2026,1782.73,Outlet_10
T00944,C0027,01-08-2026,1782.73,Outlet_10
T00945,C0028,06-02-2025,844.66,Outlet_14
T00946,C0028,12-05-2025,826.34,Outlet_14
T00947,C0028,22-06-2025,1200.08,Outlet_14
T00948,C0028,01-09-2025,327.36,Outlet_14
T00949,C0028,01-09-2025,327.36,Outlet_14
T00950,C0028,01-09-2025,327.36,Outlet_14
T00951,C0028,01-09-2025,327.36,Outlet_14
T00952,C0028,29-09-2025,920.31,Outlet_15
T00953,C0028,29-09-2025,920.31,Outlet_15
T00954,C0028,04-12-2025,465.48,Outlet_14
T00955,C0028,14-12-2025,1136.08,Outlet_15
T00956,C0028,14-12-2025,1136.08,Outlet_15
T00957,C0028,16-12-2025,1216.08,Outlet_14
T00958,C0028,20-12-2025,617.33,Outlet_14
T00959,C0028,23-12-2025,749.55,Outlet_14
T00960,C0028,23-12-2025,749.55,Outlet_14
T00961,C0028,03-01-2026,773.41,Outlet_09
T00962,C0028,04-01-2026,1195.36,Outlet_15
T00963,C0028,04-01-2026,1195.36,Outlet_15
T00964,C0028,04-01-2026,1195.36,Outlet_15
T00965,C0028,13-01-2026,632.17,Outlet_14
T00966,C0028,15-01-2026,812.82,Outlet_14
T00967,C0028,15-01-2026,812.82,Outlet_14
T00968,C0028,20-02-2026,612.07,Outlet_03
T00969,C0028,25-02-2026,1207.47,Outlet_14
T00970,C0028,28-02-2026,1360.91,Outlet_14
T00971,C0028,02-04-2026,871.74,Outlet_14
T00972,C0028,10-05-2026,805.34,Outlet_14
T00973,C0028,10-05-2026,805.34,Outlet_14
T00974,C0028,18-05-2026,1227.96,Outlet_14
T00975,C0028,18-05-2026,1227.96,Outlet_14
T00976,C0028,24-05-2026,668.29,Outlet_14
T00977,C0028,24-05-2026,668.29,Outlet_14
T00978,C0028,24-05-2026,668.29,Outlet_14
T00979,C0028,09-07-2026,755.51,Outlet_05
T00980,C0029,08-12-2023,474.31,Outlet_06
T00981,C0029,08-12-2023,474.31,Outlet_06
T00982,C0029,21-05-2024,988.73,Outlet_06
T00983,C0029,27-05-2024,1079.96,Outlet_04
T00984,C0029,27-05-2024,1079.96,Outlet_04
T00985,C0029,17-06-2024,940.35,Outlet_06
T00986,C0029,17-06-2024,940.35,Outlet_06
T00987,C0029,18-06-2024,890.8,Outlet_06
T00988,C0029,18-06-2024,890.8,Outlet_06
T00989,C0029,25-06-2024,1105.15,Outlet_06
T00990,C0029,09-08-2024,957.69,Outlet_06
T00991,C0029,23-08-2024,1684.78,Outlet_06
T00992,C0029,14-12-2024,790.48,Outlet_06
T00993,C0029,06-02-2025,485.24,Outlet_02
T00994,C0029,19-02-2025,605.22,Outlet_06
T00995,C0029,19-02-2025,605.22,Outlet_06
T00996,C0029,08-05-2025,610.62,Outlet_06
T00997,C0029,08-05-2025,610.62,Outlet_06
T00998,C0029,14-05-2025,484.32,Outlet_06
T00999,C0029,04-07-2025,522.19,Outlet_01
T01000,C0029,04-07-2025,522.19,Outlet_01
T01001,C0029,04-07-2025,522.19,Outlet_01
T01002,C0029,24-07-2025,334.64,Outlet_06
T01003,C0029,06-08-2025,1094.62,Outlet_15
T01004,C0029,10-09-2025,887.39,Outlet_06
T01005,C0029,10-09-2025,887.39,Outlet_06
T01006,C0029,30-09-2025,723.95,Outlet_06
T01007,C0029,19-10-2025,1070.66,Outlet_02
T01008,C0029,24-01-2026,736.76,Outlet_06
T01009,C0029,24-01-2026,736.76,Outlet_06
T01010,C0029,24-01-2026,736.76,Outlet_06
T01011,C0029,24-01-2026,736.76,Outlet_06
T01012,C0030,30-04-2024,745.79,Outlet_06
T01013,C0030,30-04-2024,745.79,Outlet_06
T01014,C0030,11-05-2024,1056.84,Outlet_06
T01015,C0030,11-05-2024,1056.84,Outlet_06
T01016,C0030,05-06-2024,1386.88,Outlet_06
T01017,C0030,05-06-2024,1386.88,Outlet_06
T01018,C0030,05-06-2024,1386.88,Outlet_06
T01019,C0030,14-06-2024,562.39,Outlet_07
T01020,C0030,03-07-2024,2076.03,Outlet_06
T01021,C0030,15-09-2024,813.78,Outlet_07
T01022,C0030,12-10-2024,768.62,Outlet_06
T01023,C0030,23-10-2024,611.39,Outlet_06
T01024,C0030,21-03-2025,756.09,Outlet_15
T01025,C0030,01-04-2025,756.09,Outlet_06
T01026,C0030,04-04-2025,815.44,Outlet_06
T01027,C0030,04-04-2025,815.44,Outlet_06
T01028,C0030,19-04-2025,557.91,Outlet_07
T01029,C0030,19-04-2025,557.91,Outlet_07
T01030,C0030,10-05-2025,1185.32,Outlet_06
T01031,C0030,29-05-2025,368.39,Outlet_06
T01032,C0030,02-06-2025,609.58,Outlet_06
T01033,C0030,02-06-2025,609.58,Outlet_06
T01034,C0030,02-06-2025,609.58,Outlet_06
T01035,C0030,04-06-2025,730.82,Outlet_06
T01036,C0030,04-06-2025,730.82,Outlet_06
T01037,C0030,04-06-2025,730.82,Outlet_06
T01038,C0030,04-06-2025,730.82,Outlet_06
T01039,C0030,05-07-2025,1871.81,Outlet_11
T01040,C0030,28-08-2025,347.06,Outlet_06
T01041,C0030,28-08-2025,347.06,Outlet_06
T01042,C0030,05-10-2025,481.08,Outlet_06
T01043,C0030,05-10-2025,481.08,Outlet_06
T01044,C0030,05-10-2025,481.08,Outlet_06
T01045,C0030,07-10-2025,1014.11,Outlet_06
T01046,C0030,07-10-2025,1014.11,Outlet_06
T01047,C0030,29-12-2025,1042.48,Outlet_06
T01048,C0030,29-12-2025,1042.48,Outlet_06
