campaign_id,customer_id,campaign_date,campaign_type,reward_type,reward_value,campaign_cost,sent,delivered,clicked,redeemed,redemption_date
CAMP00317,C0988,29-08-2026,New Product,Free Item,1,23,1,1,1,1,31-08-2026
CAMP00318,C0392,21-04-2026,Win-back,Percentage Discount,25,32.75,1,1,1,0,
CAMP00319,C0136,10-08-2026,Festival,Percentage Discount,10,25.5,1,1,1,0,
CAMP00320,C0230,06-08-2026,Win-back,Percentage Discount,20,31,1,1,0,0,
CAMP00321,C0747,24-08-2026,Win-back,Percentage Discount,15,29.25,1,1,0,0,
CAMP00322,C0481,04-04-2026,Discount,Percentage Discount,15,23.25,1,1,0,0,
CAMP00323,C0429,30-01-2025,Loyalty,Points,250,22,1,1,1,1,05-02-2025
CAMP00324,C0638,03-07-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP00325,C0653,29-05-2026,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP00326,C0781,13-07-2026,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP00327,C0371,10-03-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP00328,C0177,10-07-2026,Discount,Percentage Discount,15,23.25,1,1,0,0,
CAMP00329,C0194,03-02-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP00330,C0499,23-07-2026,Festival,Percentage Discount,15,27.25,1,1,0,0,
CAMP00331,C0261,13-08-2026,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP00332,C0171,11-08-2026,Discount,Percentage Discount,5,19.75,1,1,1,0,
CAMP00333,C0334,03-10-2025,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP00334,C0314,26-06-2026,Festival,Percentage Discount,20,29,1,1,1,0,
CAMP00335,C0197,25-12-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP00336,C0372,09-08-2026,New Product,Free Item,1,23,1,1,1,1,19-08-2026
CAMP00337,C0318,28-08-2026,Festival,Percentage Discount,25,30.75,1,0,0,0,
CAMP00338,C0479,10-11-2024,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP00339,C0272,09-06-2026,Loyalty,Points,150,18,1,1,0,0,
CAMP00340,C0067,05-10-2024,Loyalty,Points,250,22,1,1,0,0,
CAMP00341,C0077,03-11-2025,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP00342,C0919,28-08-2026,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP00343,C0685,13-01-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP00344,C0280,14-05-2026,Win-back,Percentage Discount,25,32.75,1,0,0,0,
CAMP00345,C0440,01-01-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP00346,C0699,15-12-2023,Loyalty,Points,250,22,1,1,0,0,
CAMP00347,C0448,21-05-2026,Win-back,Percentage Discount,15,29.25,1,1,0,0,
CAMP00348,C0541,06-07-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP00349,C0660,22-03-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP00350,C0112,29-06-2026,Discount,Percentage Discount,15,23.25,1,1,0,0,
CAMP00351,C0897,18-06-2024,New Product,Free Item,1,23,1,1,0,0,
CAMP00352,C0894,02-05-2026,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP00353,C0408,15-05-2025,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP00354,C0598,11-05-2026,Discount,Percentage Discount,10,21.5,1,1,0,0,
CAMP00355,C0017,26-04-2026,Discount,Percentage Discount,20,25,1,1,1,0,
CAMP00356,C0793,17-05-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP00357,C0298,08-07-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP00358,C0412,25-08-2026,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP00359,C0815,13-08-2025,Discount,Percentage Discount,15,23.25,1,1,0,0,
CAMP00360,C0243,22-10-2024,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP00361,C0230,02-03-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP00362,C0447,30-04-2025,Festival,Percentage Discount,10,25.5,1,1,1,0,
CAMP00363,C0681,26-10-2024,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP00364,C0489,05-03-2025,Win-back,Percentage Discount,25,32.75,1,0,0,0,
CAMP00365,C0590,01-02-2026,Birthday,Percentage Discount,10,18.5,1,1,1,0,
CAMP00366,C0144,31-08-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP00367,C0513,10-03-2026,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP00368,C0243,05-02-2025,Loyalty,Points,250,22,1,1,0,0,
CAMP00369,C0663,17-06-2026,Loyalty,Points,250,22,1,1,0,0,
CAMP00370,C0660,20-01-2026,New Product,Free Item,1,23,1,1,1,0,
CAMP00371,C0558,18-06-2024,New Product,Free Item,1,23,1,1,0,0,
CAMP00372,C0296,20-11-2024,Festival,Percentage Discount,10,25.5,1,1,1,0,
CAMP00373,C0308,17-05-2025,Festival,Percentage Discount,30,32.5,1,0,0,0,
CAMP00374,C0116,04-05-2024,Loyalty,Points,250,22,1,1,1,0,
CAMP00375,C0415,19-12-2025,Win-back,Percentage Discount,20,31,1,1,1,0,
CAMP00376,C0089,01-08-2026,Win-back,Percentage Discount,20,31,1,1,0,0,
CAMP00377,C0355,04-05-2026,Win-back,Percentage Discount,15,29.25,1,1,0,0,
CAMP00378,C0094,05-06-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP00379,C0505,17-05-2026,New Product,Free Item,1,23,1,1,1,1,21-05-2026
CAMP00380,C0607,12-07-2024,Festival,Percentage Discount,15,27.25,1,1,1,1,21-07-2024
CAMP00381,C0953,25-06-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP00382,C0154,02-04-2026,Birthday,Percentage Discount,15,20.25,1,1,1,0,
CAMP00383,C0861,12-02-2026,Win-back,Percentage Discount,15,29.25,1,1,0,0,
CAMP00384,C0119,10-04-2025,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP00385,C0056,10-01-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP00386,C0202,10-03-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP00387,C0367,28-08-2026,Festival,Percentage Discount,15,27.25,1,0,0,0,
CAMP00388,C0446,19-04-2026,Win-back,Percentage Discount,25,32.75,1,0,0,0,
CAMP00389,C0140,01-08-2025,Festival,Percentage Discount,25,30.75,1,1,1,0,
CAMP00390,C0696,06-08-2026,Win-back,Percentage Discount,15,29.25,1,1,0,0,
CAMP00391,C0014,11-04-2025,Loyalty,Points,150,18,1,1,0,0,
CAMP00392,C0621,11-08-2026,Discount,Percentage Discount,15,23.25,1,1,0,0,
CAMP00393,C0267,19-05-2026,Win-back,Percentage Discount,15,29.25,1,1,1,0,
CAMP00394,C0775,27-02-2025,Win-back,Percentage Discount,20,31,1,0,0,0,
CAMP00395,C0620,22-04-2026,Discount,Percentage Discount,15,23.25,1,1,1,0,
CAMP00396,C0506,03-11-2025,Win-back,Percentage Discount,20,31,1,1,1,1,15-11-2025
CAMP00397,C0717,27-09-2025,Festival,Percentage Discount,25,30.75,1,1,0,0,
CAMP00398,C0555,25-01-2026,New Product,Free Item,1,23,1,0,0,0,
CAMP00399,C0108,17-01-2026,Loyalty,Points,250,22,1,1,0,0,
CAMP00400,C0475,06-06-2025,Loyalty,Points,150,18,1,1,0,0,
CAMP00401,C0257,19-05-2026,Win-back,Percentage Discount,10,27.5,1,1,0,0,
CAMP00402,C0636,25-05-2026,Festival,Percentage Discount,10,25.5,1,1,0,0,
CAMP00403,C0182,11-08-2026,New Product,Free Item,1,23,1,0,0,0,
CAMP00404,C0288,07-12-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP00405,C0785,13-08-2026,Festival,Percentage Discount,20,29,1,1,1,1,14-08-2026
CAMP00406,C0439,02-06-2026,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP00407,C0669,16-02-2025,Loyalty,Points,250,22,1,1,0,0,
CAMP00408,C0649,28-10-2025,Discount,Percentage Discount,20,25,1,1,1,1,07-11-2025
CAMP00409,C0867,20-03-2025,Loyalty,Points,150,18,1,1,1,0,
CAMP00410,C0632,10-02-2026,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP00411,C0822,20-08-2026,Loyalty,Points,50,14,1,1,0,0,
CAMP00412,C0063,07-03-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP00413,C0022,26-12-2025,Loyalty,Points,50,14,1,1,0,0,
CAMP00414,C0219,12-09-2024,New Product,Free Item,1,23,1,1,0,0,
CAMP00415,C0709,13-06-2026,Discount,Percentage Discount,15,23.25,1,1,1,0,
CAMP00416,C0139,14-06-2026,Birthday,Percentage Discount,10,18.5,1,1,1,0,
CAMP00417,C0341,14-01-2026,Win-back,Percentage Discount,20,31,1,1,0,0,
CAMP00418,C0337,29-03-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP00419,C0558,22-07-2026,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP00420,C0045,14-12-2025,Discount,Percentage Discount,15,23.25,1,1,1,0,
CAMP00421,C0521,05-09-2024,Loyalty,Points,150,18,1,1,1,0,
CAMP00422,C0933,13-08-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP00423,C0071,24-04-2026,Loyalty,Points,250,22,1,1,0,0,
CAMP00424,C0752,13-01-2025,Loyalty,Points,50,14,1,1,0,0,
CAMP00425,C0612,19-08-2026,Win-back,Percentage Discount,20,31,1,1,0,0,
CAMP00426,C0302,08-02-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP00427,C0480,29-05-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP00428,C0839,29-05-2025,Festival,Percentage Discount,15,27.25,1,1,0,0,
CAMP00429,C0586,23-02-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP00430,C0663,19-03-2026,Loyalty,Points,150,18,1,1,1,1,28-03-2026
CAMP00431,C0270,14-02-2026,Festival,Percentage Discount,25,30.75,1,1,0,0,
CAMP00432,C0623,19-08-2026,Discount,Percentage Discount,20,25,1,1,1,0,
CAMP00433,C0409,25-05-2026,Festival,Percentage Discount,20,29,1,0,0,0,
CAMP00434,C0244,20-07-2025,Win-back,Percentage Discount,20,31,1,1,1,1,28-07-2025
CAMP00435,C0379,21-10-2025,Win-back,Percentage Discount,20,31,1,1,1,0,
CAMP00436,C0186,03-03-2025,Birthday,Percentage Discount,15,20.25,1,1,1,1,10-03-2025
CAMP00437,C0004,15-08-2025,Festival,Percentage Discount,10,25.5,1,1,1,0,
CAMP00438,C0580,10-04-2024,New Product,Free Item,1,23,1,1,0,0,
CAMP00439,C0175,11-06-2026,Festival,Percentage Discount,30,32.5,1,1,0,0,
CAMP00440,C0445,24-03-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP00441,C0027,20-08-2026,Win-back,Percentage Discount,20,31,1,1,0,0,
CAMP00442,C0668,30-08-2026,Discount,Percentage Discount,15,23.25,1,1,1,0,
CAMP00443,C0301,23-12-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP00444,C0919,15-04-2025,New Product,Free Item,1,23,1,0,0,0,
CAMP00445,C0008,23-07-2026,Loyalty,Points,100,16,1,1,1,1,05-08-2026
CAMP00446,C0833,15-10-2025,Loyalty,Points,100,16,1,1,0,0,
CAMP00447,C0079,04-07-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP00448,C0450,28-07-2026,Festival,Percentage Discount,10,25.5,1,1,1,1,01-08-2026
CAMP00449,C0903,30-07-2026,Loyalty,Points,50,14,1,1,0,0,
CAMP00450,C0725,26-08-2026,New Product,Free Item,1,23,1,1,1,1,30-08-2026
CAMP00451,C0346,19-10-2025,Festival,Percentage Discount,25,30.75,1,1,0,0,
CAMP00452,C0888,16-08-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP00453,C0110,28-03-2026,Festival,Percentage Discount,25,30.75,1,1,0,0,
CAMP00454,C0573,30-04-2026,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP00455,C0694,11-05-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP00456,C0712,26-06-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP00457,C0329,08-02-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP00458,C0635,23-05-2025,Discount,Percentage Discount,5,19.75,1,1,1,0,
CAMP00459,C0525,24-10-2025,New Product,Free Item,1,23,1,1,1,0,
CAMP00460,C0745,23-10-2025,Festival,Percentage Discount,15,27.25,1,1,0,0,
CAMP00461,C0512,15-06-2026,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP00462,C0111,27-07-2025,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP00463,C0562,23-11-2025,Loyalty,Points,100,16,1,1,0,0,
CAMP00464,C0807,10-12-2025,Festival,Percentage Discount,25,30.75,1,0,0,0,
CAMP00465,C0928,17-06-2026,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP00466,C0434,18-10-2025,Discount,Percentage Discount,5,19.75,1,1,1,0,
CAMP00467,C0358,08-08-2025,Festival,Percentage Discount,15,27.25,1,1,1,1,19-08-2025
CAMP00468,C0591,03-07-2026,Discount,Percentage Discount,10,21.5,1,1,0,0,
CAMP00469,C0699,12-05-2024,Win-back,Percentage Discount,15,29.25,1,1,1,0,
CAMP00470,C0993,25-07-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP00471,C0150,27-03-2026,Festival,Percentage Discount,25,30.75,1,1,1,0,
CAMP00472,C0902,28-04-2025,Festival,Percentage Discount,20,29,1,0,0,0,
CAMP00473,C0131,01-07-2026,New Product,Free Item,1,23,1,0,0,0,
CAMP00474,C0219,23-03-2025,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP00475,C0436,22-01-2026,New Product,Free Item,1,23,1,0,0,0,
CAMP00476,C0599,28-04-2026,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP00477,C0323,13-07-2026,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP00478,C0610,29-06-2026,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP00479,C0272,30-10-2025,Discount,Percentage Discount,15,23.25,1,1,0,0,
CAMP00480,C0852,27-08-2025,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP00481,C0777,26-07-2025,Win-back,Percentage Discount,10,27.5,1,1,1,0,
CAMP00482,C0095,08-08-2024,Festival,Percentage Discount,15,27.25,1,1,1,0,
CAMP00483,C0782,17-07-2025,Loyalty,Points,100,16,1,1,0,0,
CAMP00484,C0972,14-04-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP00485,C0324,14-11-2024,Birthday,Percentage Discount,15,20.25,1,1,1,1,20-11-2024
CAMP00486,C0809,24-05-2026,New Product,Free Item,1,23,1,1,1,1,03-06-2026
CAMP00487,C0708,24-02-2025,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP00488,C0453,08-07-2025,Win-back,Percentage Discount,20,31,1,1,1,0,
CAMP00489,C0680,08-07-2024,New Product,Free Item,1,23,1,1,0,0,
CAMP00490,C0753,04-03-2026,Win-back,Percentage Discount,10,27.5,1,1,0,0,
CAMP00491,C0753,05-07-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP00492,C0684,19-08-2025,Win-back,Percentage Discount,15,29.25,1,1,1,1,20-08-2025
CAMP00493,C0047,02-08-2026,New Product,Free Item,1,23,1,1,1,0,
CAMP00494,C0130,28-06-2024,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP00495,C0009,23-09-2025,Win-back,Percentage Discount,20,31,1,1,1,0,
CAMP00496,C0501,17-07-2025,Festival,Percentage Discount,10,25.5,1,1,1,1,28-07-2025
CAMP00497,C0694,07-05-2026,Festival,Percentage Discount,20,29,1,1,0,0,
CAMP00498,C0036,22-10-2025,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP00499,C0683,12-11-2025,Loyalty,Points,150,18,1,1,1,0,
CAMP00500,C0685,07-07-2026,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP00501,C0604,19-07-2026,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP00502,C0641,18-09-2024,New Product,Free Item,1,23,1,1,1,1,26-09-2024
CAMP00503,C0250,21-02-2026,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP00504,C0719,10-07-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP00505,C0243,01-04-2025,Discount,Percentage Discount,5,19.75,1,0,0,0,
CAMP00506,C0223,06-07-2025,Loyalty,Points,250,22,1,1,1,0,
CAMP00507,C0199,06-05-2026,New Product,Free Item,1,23,1,1,1,0,
CAMP00508,C0144,13-08-2026,Birthday,Percentage Discount,10,18.5,1,1,1,0,
CAMP00509,C0365,23-02-2026,Festival,Percentage Discount,20,29,1,1,1,0,
CAMP00510,C0775,20-03-2026,Festival,Percentage Discount,25,30.75,1,1,0,0,
CAMP00511,C0904,13-06-2024,Loyalty,Points,50,14,1,1,0,0,
CAMP00512,C0193,28-08-2026,Win-back,Percentage Discount,10,27.5,1,1,0,0,
CAMP00513,C0065,20-05-2026,Festival,Percentage Discount,15,27.25,1,1,1,1,26-05-2026
CAMP00514,C0615,12-07-2025,Festival,Percentage Discount,25,30.75,1,1,1,1,14-07-2025
CAMP00515,C0354,23-05-2026,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP00516,C0923,06-01-2024,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP00517,C0191,07-08-2025,Discount,Percentage Discount,10,21.5,1,1,1,0,
CAMP00518,C0013,01-11-2025,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP00519,C0780,23-06-2024,Win-back,Percentage Discount,15,29.25,1,1,0,0,
CAMP00520,C0752,08-12-2025,Loyalty,Points,150,18,1,1,0,0,
CAMP00521,C0054,17-02-2024,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP00522,C0868,19-05-2026,Festival,Percentage Discount,15,27.25,1,1,0,0,
CAMP00523,C0982,15-07-2025,Festival,Percentage Discount,30,32.5,1,1,1,1,17-07-2025
CAMP00524,C0125,19-08-2026,Discount,Percentage Discount,15,23.25,1,1,1,1,20-08-2026
CAMP00525,C0618,08-03-2026,Loyalty,Points,50,14,1,1,1,0,
CAMP00526,C0213,04-09-2024,Festival,Percentage Discount,10,25.5,1,1,0,0,
CAMP00527,C0927,01-10-2025,Loyalty,Points,250,22,1,1,0,0,
CAMP00528,C0023,22-06-2026,Birthday,Percentage Discount,15,20.25,1,0,0,0,
CAMP00529,C0669,04-03-2026,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP00530,C0816,24-05-2026,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP00531,C0835,10-08-2025,Loyalty,Points,100,16,1,1,0,0,
CAMP00532,C0966,12-06-2026,Win-back,Percentage Discount,25,32.75,1,1,1,0,
CAMP00533,C0148,05-07-2026,Festival,Percentage Discount,20,29,1,1,0,0,
CAMP00534,C0352,05-05-2026,Loyalty,Points,250,22,1,1,0,0,
CAMP00535,C0020,28-10-2025,Loyalty,Points,50,14,1,1,0,0,
CAMP00536,C0304,23-02-2025,Discount,Percentage Discount,15,23.25,1,1,0,0,
CAMP00537,C0566,22-03-2026,Win-back,Percentage Discount,10,27.5,1,1,1,1,29-03-2026
CAMP00538,C0525,20-12-2025,New Product,Free Item,1,23,1,1,1,1,28-12-2025
CAMP00539,C0160,09-04-2026,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP00540,C0982,25-07-2025,Loyalty,Points,250,22,1,1,1,0,
CAMP00541,C0981,19-02-2026,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP00542,C0614,04-05-2026,Win-back,Percentage Discount,15,29.25,1,1,1,0,
CAMP00543,C0973,28-05-2026,Birthday,Percentage Discount,20,22,1,1,1,0,
CAMP00544,C0118,12-06-2024,Festival,Percentage Discount,15,27.25,1,1,0,0,
CAMP00545,C0024,13-08-2026,New Product,Free Item,1,23,1,1,1,0,
CAMP00546,C0186,13-03-2025,Discount,Percentage Discount,10,21.5,1,1,0,0,
CAMP00547,C0419,05-02-2025,Win-back,Percentage Discount,20,31,1,1,1,0,
CAMP00548,C0068,05-03-2026,Festival,Percentage Discount,30,32.5,1,1,1,1,08-03-2026
CAMP00549,C0799,24-08-2026,Win-back,Percentage Discount,15,29.25,1,1,0,0,
CAMP00550,C0079,13-02-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP00551,C0311,07-07-2025,Loyalty,Points,100,16,1,1,1,0,
CAMP00552,C0478,16-03-2026,Birthday,Percentage Discount,15,20.25,1,1,1,0,
CAMP00553,C0813,05-04-2026,Win-back,Percentage Discount,10,27.5,1,1,1,1,14-04-2026
CAMP00554,C0107,20-01-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP00555,C0917,28-02-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP00556,C0560,29-08-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP00557,C0051,02-03-2025,Win-back,Percentage Discount,20,31,1,1,0,0,
CAMP00558,C0372,23-12-2024,New Product,Free Item,1,23,1,1,0,0,
CAMP00559,C0786,17-11-2024,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP00560,C0402,14-05-2026,Loyalty,Points,150,18,1,1,1,1,25-05-2026
CAMP00561,C0284,12-06-2026,Loyalty,Points,150,18,1,1,1,1,15-06-2026
CAMP00562,C0607,30-11-2025,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP00563,C0847,05-06-2026,Loyalty,Points,50,14,1,1,1,0,
CAMP00564,C0788,25-09-2025,Festival,Percentage Discount,20,29,1,1,1,0,
CAMP00565,C0610,13-08-2026,Festival,Percentage Discount,20,29,1,0,0,0,
CAMP00566,C0371,12-12-2024,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP00567,C0583,09-07-2025,Discount,Percentage Discount,15,23.25,1,0,0,0,
CAMP00568,C0434,30-08-2025,Festival,Percentage Discount,30,32.5,1,1,1,0,
CAMP00569,C0210,09-03-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP00570,C0891,13-06-2026,Loyalty,Points,50,14,1,1,0,0,
CAMP00571,C0610,17-08-2026,Discount,Percentage Discount,15,23.25,1,0,0,0,
CAMP00572,C0106,27-01-2024,Festival,Percentage Discount,20,29,1,1,1,0,
CAMP00573,C0922,02-08-2026,Win-back,Percentage Discount,15,29.25,1,1,0,0,
CAMP00574,C0356,21-07-2024,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP00575,C0082,17-07-2025,New Product,Free Item,1,23,1,1,1,0,
CAMP00576,C0346,18-04-2025,Festival,Percentage Discount,30,32.5,1,1,0,0,
CAMP00577,C0891,23-06-2026,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP00578,C0911,21-08-2026,Loyalty,Points,250,22,1,1,0,0,
CAMP00579,C0832,23-06-2025,Birthday,Percentage Discount,20,22,1,1,1,1,03-07-2025
CAMP00580,C0563,04-06-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP00581,C0508,20-03-2026,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP00582,C0136,29-08-2025,Loyalty,Points,100,16,1,1,0,0,
CAMP00583,C0264,15-04-2025,Birthday,Percentage Discount,10,18.5,1,1,1,0,
CAMP00584,C0462,30-06-2026,Festival,Percentage Discount,10,25.5,1,1,1,0,
CAMP00585,C0138,10-08-2024,Loyalty,Points,150,18,1,1,1,0,
CAMP00586,C0255,23-06-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP00587,C0326,11-12-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP00588,C0348,21-07-2025,Discount,Percentage Discount,20,25,1,1,1,1,02-08-2025
CAMP00589,C0278,24-07-2026,Discount,Percentage Discount,10,21.5,1,1,1,0,
CAMP00590,C0102,28-05-2025,Loyalty,Points,150,18,1,1,0,0,
CAMP00591,C0327,20-07-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP00592,C0052,22-07-2026,Loyalty,Points,50,14,1,1,1,1,02-08-2026
CAMP00593,C0458,04-08-2026,Loyalty,Points,50,14,1,1,0,0,
CAMP00594,C0593,30-08-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP00595,C0479,08-12-2025,Birthday,Percentage Discount,15,20.25,1,1,1,1,19-12-2025
CAMP00596,C0040,31-05-2026,Discount,Percentage Discount,5,19.75,1,0,0,0,
CAMP00597,C0673,06-04-2025,Win-back,Percentage Discount,25,32.75,1,1,1,0,
CAMP00598,C0416,24-08-2026,Festival,Percentage Discount,30,32.5,1,1,0,0,
CAMP00599,C0124,29-06-2026,Birthday,Percentage Discount,20,22,1,1,1,0,
CAMP00600,C0285,24-09-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP00601,C0152,04-03-2026,Win-back,Percentage Discount,25,32.75,1,0,0,0,
CAMP00602,C0048,10-12-2024,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP00603,C0204,27-08-2026,Win-back,Percentage Discount,10,27.5,1,1,1,0,
CAMP00604,C0222,24-03-2025,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP00605,C0620,15-04-2026,Discount,Percentage Discount,10,21.5,1,1,0,0,
CAMP00606,C0551,25-04-2026,Festival,Percentage Discount,10,25.5,1,1,0,0,
CAMP00607,C0363,05-05-2026,Birthday,Percentage Discount,10,18.5,1,0,0,0,
CAMP00608,C0615,21-01-2026,Loyalty,Points,50,14,1,1,0,0,
CAMP00609,C0222,01-08-2025,New Product,Free Item,1,23,1,1,1,0,
CAMP00610,C0028,28-06-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP00611,C0311,26-09-2024,Festival,Percentage Discount,25,30.75,1,1,1,0,
CAMP00612,C0741,07-07-2026,Festival,Percentage Discount,30,32.5,1,1,0,0,
CAMP00613,C0777,02-06-2025,Loyalty,Points,150,18,1,1,0,0,
CAMP00614,C0001,04-04-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP00615,C0847,20-05-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP00616,C0823,15-01-2026,Birthday,Percentage Discount,20,22,1,0,0,0,
CAMP00617,C0890,04-08-2024,Festival,Percentage Discount,15,27.25,1,0,0,0,
CAMP00618,C0793,03-04-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP00619,C0721,11-06-2026,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP00620,C0084,31-08-2025,Loyalty,Points,50,14,1,1,0,0,
CAMP00621,C0326,03-10-2025,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP00622,C0191,03-02-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP00623,C0778,10-10-2025,Birthday,Percentage Discount,10,18.5,1,0,0,0,
CAMP00624,C0547,04-01-2025,Loyalty,Points,100,16,1,1,1,0,
CAMP00625,C0581,07-05-2026,Win-back,Percentage Discount,10,27.5,1,1,1,0,
CAMP00626,C0909,27-07-2026,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP00627,C0589,19-02-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP00628,C0741,29-05-2026,New Product,Free Item,1,23,1,1,1,0,
CAMP00629,C0750,18-06-2026,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP00630,C0978,12-12-2025,Win-back,Percentage Discount,15,29.25,1,1,1,0,
CAMP00631,C0593,12-08-2026,New Product,Free Item,1,23,1,1,1,1,20-08-2026
CAMP00632,C0984,24-08-2026,Loyalty,Points,150,18,1,1,0,0,
CAMP00633,C0646,20-09-2024,New Product,Free Item,1,23,1,1,0,0,
CAMP00634,C0070,15-06-2026,Win-back,Percentage Discount,25,32.75,1,1,0,0,
